"old_names","new_names"
"stcA","stcA"
"stcB","stcB"
"stcC","stcC"
"stcD","stcD"
"stdA","stdA"
"stdB","stdB"
"stdC","stdC"
"stdD","stdD"
"stdE","stdE"
"stdF","stdF"
"steA","steA"
"steB","steB"
"steC","steC"
"stfA","stfA"
"stfC","stfC"
"stfD","stfD"
"stfE","stfE"
"stfF","stfF"
"stfG","stfG"
"sthA","sthA"
"sthB","sthB"
"sthD","sthD"
"sthE","sthE"
"stiA","stiA"
"stiB","stiB"
"stiC","stiC"
"stiH","stiH"
"stjA","stjA"
"stjB","stjB"
"stjC","stjC"
"STM0014","STM0014"
"STM0015","STM0015"
"STM0016","STM0016"
"STM0017","STM0017"
"STM0018","STM0018"
"STM0019","STM0019"
"STM0020","STM0020"
"STM0029","STM0029"
"STM0030","STM0030"
"STM0031","STM0031"
"STM0032","STM0032"
"STM0033","STM0033"
"STM0034","STM0034"
"STM0035","STM0035"
"STM0036","STM0036"
"STM0037","STM0037"
"STM0038","STM0038"
"STM0041","STM0041"
"STM0042","STM0042"
"STM0050","STM0050"
"STM0052","STM0052"
"STM0053","STM0053"
"STM0065","STM0065"
"STM0080","STM0080"
"STM0081","STM0081"
"STM0082","STM0082"
"STM0083","STM0083"
"STM0084","STM0084"
"STM0098","STM0098"
"STM0099","STM0099"
"STM0100","STM0100"
"STM0148","STM0148"
"STM0149","STM0149"
"STM0155","STM0155"
"STM0156","STM0156"
"STM0159","STM0159"
"STM0164","STM0164"
"STM0212","STM0212"
"STM0233","STM0233"
"STM0257","STM0257"
"STM0266","STM0266"
"STM0267","STM0267"
"STM0268","STM0268"
"STM0269","STM0269"
"STM0270","STM0270"
"STM0271","STM0271"
"STM0272","STM0272"
"STM0273","STM0273"
"STM0274","STM0274"
"STM0274a","STM0274a"
"STM0275","STM0275"
"STM0275.s","STM0275.s"
"STM0276","STM0276"
"STM0277","STM0277"
"STM0278","STM0278"
"STM0279","STM0279"
"STM0280","STM0280"
"STM0281","STM0281"
"STM0282","STM0282"
"STM0283","STM0283"
"STM0284","STM0284"
"STM0285","STM0285"
"STM0286","STM0286"
"STM0287","STM0287"
"STM0288","STM0288"
"STM0289","STM0289"
"STM0290","STM0290"
"STM0291","STM0291"
"STM0292","STM0292"
"STM0293","STM0293"
"STM0294","STM0294"
"STM0295","STM0295"
"STM0296","STM0296"
"STM0297","STM0297"
"STM0298","STM0298"
"STM0305","STM0305"
"STM0307","STM0307"
"STM0324","STM0324"
"STM0325","STM0325"
"STM0327","STM0327"
"STM0328","STM0328"
"STM0329","STM0329"
"STM0331","STM0331"
"STM0332","STM0332"
"STM0333","STM0333"
"STM0334","STM0334"
"STM0335","STM0335"
"STM0341","STM0341"
"STM0342","STM0342"
"STM0343","STM0343"
"STM0344","STM0344"
"STM0345","STM0345"
"STM0346","STM0346"
"STM0347","STM0347"
"STM0348","STM0348"
"STM0349","STM0349"
"STM0350","STM0350"
"STM0351","STM0351"
"STM0352","STM0352"
"STM0353","STM0353"
"STM0354","STM0354"
"STM0355","STM0355"
"STM0356","STM0356"
"STM0359","STM0359"
"STM0360","STM0360"
"STM0361","STM0361"
"STM0362","STM0362"
"STM0363","STM0363"
"STM0381","STM0381"
"STM0382","STM0382"
"STM0402","STM0402"
"STM0409","STM0409"
"STM0410","STM0410"
"STM0412","STM0412"
"STM0436a","STM0436a"
"STM0437","STM0437"
"STM0438","STM0438"
"STM0458","STM0458"
"STM0479","STM0479"
"STM0497","STM0497"
"STM0509","STM0509"
"STM0520","STM0520"
"STM0538","STM0538"
"STM0539","STM0539"
"STM0551","STM0551"
"STM0554","STM0554"
"STM0556","STM0556"
"STM0557","STM0557"
"STM0561","STM0561"
"STM0563","STM0563"
"STM0564","STM0564"
"STM0565","STM0565"
"STM0566","STM0566"
"STM0567","STM0567"
"STM0571","STM0571"
"STM0572","STM0572"
"STM0573","STM0573"
"STM0574","STM0574"
"STM0575","STM0575"
"STM0576","STM0576"
"STM0577","STM0577"
"STM0580","STM0580"
"STM0581","STM0581"
"STM0610","STM0610"
"STM0611","STM0611"
"STM0612","STM0612"
"STM0613","STM0613"
"STM0649","STM0649"
"STM0650","STM0650"
"STM0652","STM0652"
"STM0660","STM0660"
"STM0672","STM0672"
"STM0691","STM0691"
"STM0692","STM0692"
"STM0699","STM0699"
"STM0707","STM0707"
"STM0715","STM0715"
"STM0716","STM0716"
"STM0717","STM0717"
"STM0718","STM0718"
"STM0719","STM0719"
"STM0720","STM0720"
"STM0721","STM0721"
"STM0722","STM0722"
"STM0723","STM0723"
"STM0724","STM0724"
"STM0725","STM0725"
"STM0726","STM0726"
"STM0727","STM0727"
"STM0731","STM0731"
"STM0761","STM0761"
"STM0762","STM0762"
"STM0763","STM0763"
"STM0764","STM0764"
"STM0765","STM0765"
"STM0769","STM0769"
"STM0770","STM0770"
"STM0771","STM0771"
"STM0777","STM0777"
"STM0799","STM0799"
"STM0809","STM0809"
"STM0810","STM0810"
"STM0839","STM0839"
"STM0854","STM0854"
"STM0855","STM0855"
"STM0856","STM0856"
"STM0857","STM0857"
"STM0858","STM0858"
"STM0859","STM0859"
"STM0860","STM0860"
"STM0867","STM0867"
"STM0868","STM0868"
"STM0869","STM0869"
"STM0884","STM0884"
"STM0885","STM0885"
"STM0886","STM0886"
"STM0893","STM0893"
"STM0894","STM0894"
"STM0895","STM0895"
"STM0896","STM0896"
"STM0897","STM0897"
"STM0898","STM0898"
"STM0898a","STM0898a"
"STM0899","STM0899"
"STM0900","STM0900"
"STM0901","STM0901"
"STM0902","STM0902"
"STM0903","STM0903"
"STM0904","STM0904"
"STM0905","STM0905"
"STM0906","STM0906"
"STM0907","STM0907"
"STM0908","STM0908"
"STM0909","STM0909"
"STM0910","STM0910"
"STM0911","STM0911"
"STM0912","STM0912"
"STM0913","STM0913"
"STM0914","STM0914"
"STM0915","STM0915"
"STM0916","STM0916"
"STM0917","STM0917"
"STM0918","STM0918"
"STM0919","STM0919"
"STM0920","STM0920"
"STM0921","STM0921"
"STM0922","STM0922"
"STM0923","STM0923"
"STM0924","STM0924"
"STM0925","STM0925"
"STM0926","STM0926"
"STM0929","STM0929"
"STM0932","STM0932"
"STM0947","STM0947"
"STM0948","STM0948"
"STM0950","STM0950"
"STM0951","STM0951"
"STM0952","STM0952"
"STM0954","STM0954"
"STM0971","STM0971"
"STM0989","STM0989"
"STM1001","STM1001"
"STM1002","STM1002"
"STM1003","STM1003"
"STM1005","STM1005"
"STM1006","STM1006"
"STM1007","STM1007"
"STM1008","STM1008"
"STM1009","STM1009"
"STM1010","STM1010"
"STM1011","STM1011"
"STM1012","STM1012"
"STM1013","STM1013"
"STM1014","STM1014"
"STM1015","STM1015"
"STM1016","STM1016"
"STM1017","STM1017"
"STM1018","STM1018"
"STM1019","STM1019"
"STM1020","STM1020"
"STM1021","STM1021"
"STM1022","STM1022"
"STM1023","STM1023"
"STM1024","STM1024"
"STM1025","STM1025"
"STM1026","STM1026"
"STM1027","STM1027"
"STM1028","STM1028"
"STM1029","STM1029"
"STM1030","STM1030"
"STM1031","STM1031"
"STM1032","STM1032"
"STM1033","STM1033"
"STM1034","STM1034"
"STM1035","STM1035"
"STM1036","STM1036"
"STM1037","STM1037"
"STM1038","STM1038"
"STM1039","STM1039"
"STM1040","STM1040"
"STM1041","STM1041"
"STM1042","STM1042"
"STM1043","STM1043"
"STM1045","STM1045"
"STM1046","STM1046"
"STM1047","STM1047"
"STM1048","STM1048"
"STM1049","STM1049"
"STM1050","STM1050"
"STM1053","STM1053"
"STM1054","STM1054"
"STM1055","STM1055"
"STM1056","STM1056"
"STM1060","STM1060"
"STM1078","STM1078"
"STM1081","STM1081"
"STM1082","STM1082"
"STM1089","STM1089"
"STM1093","STM1093"
"STM1109","STM1109"
"STM1119","STM1119"
"STM1123","STM1123"
"STM1127","STM1127"
"STM1128","STM1128"
"STM1129","STM1129"
"STM1131","STM1131"
"STM1132","STM1132"
"STM1133","STM1133"
"STM1158","STM1158"
"STM1188","STM1188"
"STM1228","STM1228"
"STM1236","STM1236"
"STM1239","STM1239"
"STM1249","STM1249"
"STM1250","STM1250"
"STM1251","STM1251"
"STM1252","STM1252"
"STM1253","STM1253"
"STM1254","STM1254"
"STM1255","STM1255"
"STM1256","STM1256"
"STM1257","STM1257"
"STM1258","STM1258"
"STM1259","STM1259"
"STM1260","STM1260"
"STM1261","STM1261"
"STM1263","STM1263"
"STM1265","STM1265"
"STM1266","STM1266"
"STM1267","STM1267"
"STM1268","STM1268"
"STM1269","STM1269"
"STM1273","STM1273"
"STM1276","STM1276"
"STM1287","STM1287"
"STM1288","STM1288"
"STM1300","STM1300"
"STM1301","STM1301"
"STM1324","STM1324"
"STM1328","STM1328"
"STM1329","STM1329"
"STM1330","STM1330"
"STM1331","STM1331"
"STM1368","STM1368"
"STM1410","STM1410"
"STM1472","STM1472"
"STM1481","STM1481"
"STM1484","STM1484"
"STM1496","STM1496"
"STM1497","STM1497"
"STM1498","STM1498"
"STM1499","STM1499"
"STM1513","STM1513"
"STM1528","STM1528"
"STM1529","STM1529"
"STM1530","STM1530"
"STM1532","STM1532"
"STM1533","STM1533"
"STM1534","STM1534"
"STM1535","STM1535"
"STM1536","STM1536"
"STM1537","STM1537"
"STM1538","STM1538"
"STM1539","STM1539"
"STM1540","STM1540"
"STM1541","STM1541"
"STM1542","STM1542"
"STM1543","STM1543"
"STM1545","STM1545"
"STM1546","STM1546"
"STM1547","STM1547"
"STM1548","STM1548"
"STM1548.s","STM1548.s"
"STM1549","STM1549"
"STM1550","STM1550"
"STM1551","STM1551"
"STM1552","STM1552"
"STM1554","STM1554"
"STM1555","STM1555"
"STM1556","STM1556"
"STM1557","STM1557"
"STM1558","STM1558"
"STM1559","STM1559"
"STM1560","STM1560"
"STM1561","STM1561"
"STM1573","STM1573"
"STM1575","STM1575"
"STM1585","STM1585"
"STM1600","STM1600"
"STM1606","STM1606"
"STM1607","STM1607"
"STM1613","STM1613"
"STM1614","STM1614"
"STM1615","STM1615"
"STM1616","STM1616"
"STM1617","STM1617"
"STM1618","STM1618"
"STM1619","STM1619"
"STM1620","STM1620"
"STM1621","STM1621"
"STM1623","STM1623"
"STM1624","STM1624"
"STM1627","STM1627"
"STM1628","STM1628"
"STM1630","STM1630"
"STM1632","STM1632"
"STM1633","STM1633"
"STM1634","STM1634"
"STM1635","STM1635"
"STM1636","STM1636"
"STM1637","STM1637"
"STM1638","STM1638"
"STM1643","STM1643"
"STM1649","STM1649"
"STM1650","STM1650"
"STM1653","STM1653"
"STM1657","STM1657"
"STM1664","STM1664"
"STM1665","STM1665"
"STM1667","STM1667"
"STM1668","STM1668"
"STM1669","STM1669"
"STM1670","STM1670"
"STM1671","STM1671"
"STM1672","STM1672"
"STM1673","STM1673"
"STM1674","STM1674"
"STM1675","STM1675"
"STM1676","STM1676"
"STM1677","STM1677"
"STM1678","STM1678"
"STM1697","STM1697"
"STM1698a","STM1698a"
"STM1731","STM1731"
"STM1733","STM1733"
"STM1741","STM1741"
"STM1747","STM1747"
"STM1760","STM1760"
"STM1785","STM1785"
"STM1786","STM1786"
"STM1787","STM1787"
"STM1788","STM1788"
"STM1789","STM1789"
"STM1790","STM1790"
"STM1791","STM1791"
"STM1792","STM1792"
"STM1793","STM1793"
"STM1794","STM1794"
"STM1795","STM1795"
"STM1808","STM1808"
"STM1810","STM1810"
"STM1827","STM1827"
"STM1829","STM1829"
"STM1843","STM1843"
"STM1849","STM1849"
"STM1851","STM1851"
"STM1854","STM1854"
"STM1856","STM1856"
"STM1857","STM1857"
"STM1858","STM1858"
"STM1859","STM1859"
"STM1860","STM1860"
"STM1861","STM1861"
"STM1863","STM1863"
"STM1864","STM1864"
"STM1865","STM1865"
"STM1868a","STM1868a"
"STM1869","STM1869"
"STM1869a","STM1869a"
"STM1870","STM1870"
"STM1871","STM1871"
"STM1872","STM1872"
"STM1873","STM1873"
"STM1874","STM1874"
"STM1877","STM1877"
"STM1896","STM1896"
"STM1911","STM1911"
"STM1926","STM1926"
"STM1933","STM1933"
"STM1934","STM1934"
"STM1939","STM1939"
"STM1940","STM1940"
"STM1941","STM1941"
"STM1948","STM1948"
"STM1967","STM1967"
"STM1988","STM1988"
"STM1994","STM1994"
"STM1999","STM1999"
"STM2005","STM2005"
"STM2006","STM2006"
"STM2007","STM2007"
"STM2008","STM2008"
"STM2010","STM2010"
"STM2011","STM2011"
"STM2133","STM2133"
"STM2134","STM2134"
"STM2135","STM2135"
"STM2138","STM2138"
"STM2139","STM2139"
"STM2148","STM2148"
"STM2156a","STM2156a"
"STM2173","STM2173"
"STM2175","STM2175"
"STM2176","STM2176"
"STM2177","STM2177"
"STM2178","STM2178"
"STM2179","STM2179"
"STM2180","STM2180"
"STM2195","STM2195"
"STM2196","STM2196"
"STM2197","STM2197"
"STM2198","STM2198"
"STM2208","STM2208"
"STM2209","STM2209"
"STM2225","STM2225"
"STM2230","STM2230"
"STM2231","STM2231"
"STM2233","STM2233"
"STM2234","STM2234"
"STM2235","STM2235"
"STM2236","STM2236"
"STM2237","STM2237"
"STM2238","STM2238"
"STM2239","STM2239"
"STM2240","STM2240"
"STM2242","STM2242"
"STM2243","STM2243"
"STM2244","STM2244"
"STM2245","STM2245"
"STM2273","STM2273"
"STM2274","STM2274"
"STM2275","STM2275"
"STM2280","STM2280"
"STM2281","STM2281"
"STM2288","STM2288"
"STM2293","STM2293"
"STM2314","STM2314"
"STM2329","STM2329"
"STM2340","STM2340"
"STM2341","STM2341"
"STM2342","STM2342"
"STM2343","STM2343"
"STM2344","STM2344"
"STM2345","STM2345"
"STM2357","STM2357"
"STM2358","STM2358"
"STM2359","STM2359"
"STM2361","STM2361"
"STM2373","STM2373"
"STM2374","STM2374"
"STM2375","STM2375"
"STM2376","STM2376"
"STM2377","STM2377"
"STM2400","STM2400"
"STM2405","STM2405"
"STM2406","STM2406"
"STM2426","STM2426"
"STM2434","STM2434"
"STM2446","STM2446"
"STM2447","STM2447"
"STM2475","STM2475"
"STM2486","STM2486"
"STM2492","STM2492"
"STM2503","STM2503"
"STM2504","STM2504"
"STM2505","STM2505"
"STM2506","STM2506"
"STM2507","STM2507"
"STM2508","STM2508"
"STM2509","STM2509"
"STM2527","STM2527"
"STM2528","STM2528"
"STM2529","STM2529"
"STM2530","STM2530"
"STM2532","STM2532"
"STM2534","STM2534"
"STM2551","STM2551"
"STM2552","STM2552"
"STM2566","STM2566"
"STM2570","STM2570"
"STM2573","STM2573"
"STM2574","STM2574"
"STM2575","STM2575"
"STM2585","STM2585"
"STM2585a","STM2585a"
"STM2586","STM2586"
"STM2587","STM2587"
"STM2588","STM2588"
"STM2589","STM2589"
"STM2590","STM2590"
"STM2591","STM2591"
"STM2592","STM2592"
"STM2593","STM2593"
"STM2594","STM2594"
"STM2595","STM2595"
"STM2596","STM2596"
"STM2597","STM2597"
"STM2598","STM2598"
"STM2599","STM2599"
"STM2600","STM2600"
"STM2601","STM2601"
"STM2602","STM2602"
"STM2603","STM2603"
"STM2604","STM2604"
"STM2605","STM2605"
"STM2606","STM2606"
"STM2607","STM2607"
"STM2608","STM2608"
"STM2609","STM2609"
"STM2610","STM2610"
"STM2611","STM2611"
"STM2612","STM2612"
"STM2613","STM2613"
"STM2614","STM2614"
"STM2616","STM2616"
"STM2617","STM2617"
"STM2618","STM2618"
"STM2619","STM2619"
"STM2620","STM2620"
"STM2622","STM2622"
"STM2629","STM2629"
"STM2630","STM2630"
"STM2631","STM2631"
"STM2632","STM2632"
"STM2633","STM2633"
"STM2635","STM2635"
"STM2636","STM2636"
"STM2655","STM2655"
"STM2666","STM2666"
"STM2668","STM2668"
"STM2680","STM2680"
"STM2682","STM2682"
"STM2689","STM2689"
"STM2690","STM2690"
"STM2691","STM2691"
"STM2692","STM2692"
"STM2694","STM2694"
"STM2695","STM2695"
"STM2696","STM2696"
"STM2697","STM2697"
"STM2698","STM2698"
"STM2699","STM2699"
"STM2700","STM2700"
"STM2701","STM2701"
"STM2702","STM2702"
"STM2703","STM2703"
"STM2704","STM2704"
"STM2705","STM2705"
"STM2706","STM2706"
"STM2707","STM2707"
"STM2708","STM2708"
"STM2709","STM2709"
"STM2710","STM2710"
"STM2711","STM2711"
"STM2712","STM2712"
"STM2713","STM2713"
"STM2714","STM2714"
"STM2715","STM2715"
"STM2716","STM2716"
"STM2717","STM2717"
"STM2718","STM2718"
"STM2719","STM2719"
"STM2720","STM2720"
"STM2721","STM2721"
"STM2722","STM2722"
"STM2723","STM2723"
"STM2724","STM2724"
"STM2726","STM2726"
"STM2727","STM2727"
"STM2728","STM2728"
"STM2729","STM2729"
"STM2730","STM2730"
"STM2731","STM2731"
"STM2732","STM2732"
"STM2733","STM2733"
"STM2734","STM2734"
"STM2735","STM2735"
"STM2736","STM2736"
"STM2737","STM2737"
"STM2738","STM2738"
"STM2739","STM2739"
"STM2740","STM2740"
"STM2741","STM2741"
"STM2742","STM2742"
"STM2743","STM2743"
"STM2744","STM2744"
"STM2745","STM2745"
"STM2746","STM2746"
"STM2747","STM2747"
"STM2748","STM2748"
"STM2749","STM2749"
"STM2750","STM2750"
"STM2751","STM2751"
"STM2752","STM2752"
"STM2753","STM2753"
"STM2754","STM2754"
"STM2755","STM2755"
"STM2756","STM2756"
"STM2757","STM2757"
"STM2758","STM2758"
"STM2759","STM2759"
"STM2760","STM2760"
"STM2761","STM2761"
"STM2762","STM2762"
"STM2763","STM2763"
"STM2764","STM2764"
"STM2765","STM2765"
"STM2766","STM2766"
"STM2767","STM2767"
"STM2768","STM2768"
"STM2769","STM2769"
"STM2779","STM2779"
"STM2786","STM2786"
"STM2787","STM2787"
"STM2788","STM2788"
"STM2797","STM2797"
"STM2803","STM2803"
"STM2804","STM2804"
"STM2812","STM2812"
"STM2816","STM2816"
"STM2844","STM2844"
"STM2868","STM2868"
"STM2880","STM2880"
"STM2901","STM2901"
"STM2902","STM2902"
"STM2903","STM2903"
"STM2904","STM2904"
"STM2905","STM2905"
"STM2906","STM2906"
"STM2908","STM2908"
"STM2910","STM2910"
"STM2911","STM2911"
"STM2912","STM2912"
"STM2913","STM2913"
"STM2914","STM2914"
"STM2920","STM2920"
"STM2921","STM2921"
"STM2922","STM2922"
"STM2923","STM2923"
"STM2940","STM2940"
"STM2942","STM2942"
"STM2943","STM2943"
"STM2950","STM2950"
"STM2955","STM2955"
"STM2959","STM2959"
"STM2963","STM2963"
"STM2986","STM2986"
"STM3012","STM3012"
"STM3020","STM3020"
"STM3021","STM3021"
"STM3022","STM3022"
"STM3025","STM3025"
"STM3026","STM3026"
"STM3030","STM3030"
"STM3031","STM3031"
"STM3035","STM3035"
"STM3036","STM3036"
"STM3038","STM3038"
"STM3052","STM3052"
"STM3071","STM3071"
"STM3072","STM3072"
"STM3073","STM3073"
"STM3074","STM3074"
"STM3075","STM3075"
"STM3079","STM3079"
"STM3080","STM3080"
"STM3081","STM3081"
"STM3082","STM3082"
"STM3083","STM3083"
"STM3084","STM3084"
"STM3085","STM3085"
"STM3098","STM3098"
"STM3117","STM3117"
"STM3118","STM3118"
"STM3119","STM3119"
"STM3120","STM3120"
"STM3121","STM3121"
"STM3122","STM3122"
"STM3123","STM3123"
"STM3124","STM3124"
"STM3125","STM3125"
"STM3126","STM3126"
"STM3127","STM3127"
"STM3128","STM3128"
"STM3129","STM3129"
"STM3130","STM3130"
"STM3131","STM3131"
"STM3132","STM3132"
"STM3133","STM3133"
"STM3134","STM3134"
"STM3136","STM3136"
"STM3138","STM3138"
"STM3141","STM3141"
"STM3142","STM3142"
"STM3152","STM3152"
"STM3154","STM3154"
"STM3155","STM3155"
"STM3156","STM3156"
"STM3160","STM3160"
"STM3166","STM3166"
"STM3167","STM3167"
"STM3169","STM3169"
"STM3170","STM3170"
"STM3175","STM3175"
"STM3191","STM3191"
"STM3192","STM3192"
"STM3198","STM3198"
"STM3216","STM3216"
"STM3251","STM3251"
"STM3254","STM3254"
"STM3255","STM3255"
"STM3256","STM3256"
"STM3258","STM3258"
"STM3259","STM3259"
"STM3260","STM3260"
"STM3261","STM3261"
"STM3262","STM3262"
"STM3277","STM3277"
"STM3278","STM3278"
"STM3291","STM3291"
"STM3333","STM3333"
"STM3334","STM3334"
"STM3343","STM3343"
"STM3350","STM3350"
"STM3354","STM3354"
"STM3355","STM3355"
"STM3356","STM3356"
"STM3357","STM3357"
"STM3358","STM3358"
"STM3362","STM3362"
"STM3388","STM3388"
"STM3411","STM3411"
"STM3461","STM3461"
"STM3508","STM3508"
"STM3516","STM3516"
"STM3517","STM3517"
"STM3521","STM3521"
"STM3527","STM3527"
"STM3528","STM3528"
"STM3529","STM3529"
"STM3531","STM3531"
"STM3532","STM3532"
"STM3533","STM3533"
"STM3548","STM3548"
"STM3549","STM3549"
"STM3550","STM3550"
"STM3558","STM3558"
"STM3566","STM3566"
"STM3580","STM3580"
"STM3595","STM3595"
"STM3598","STM3598"
"STM3599","STM3599"
"STM3600","STM3600"
"STM3601","STM3601"
"STM3602","STM3602"
"STM3604","STM3604"
"STM3605","STM3605"
"STM3631","STM3631"
"STM3632","STM3632"
"STM3633","STM3633"
"STM3650","STM3650"
"STM3651","STM3651"
"STM3652","STM3652"
"STM3653","STM3653"
"STM3670","STM3670"
"STM3678","STM3678"
"STM3679","STM3679"
"STM3681","STM3681"
"STM3696","STM3696"
"STM3697","STM3697"
"STM3698","STM3698"
"STM3736","STM3736"
"STM3737","STM3737"
"STM3745","STM3745"
"STM3752","STM3752"
"STM3754","STM3754"
"STM3760","STM3760"
"STM3766","STM3766"
"STM3767","STM3767"
"STM3768","STM3768"
"STM3769","STM3769"
"STM3770","STM3770"
"STM3771","STM3771"
"STM3772","STM3772"
"STM3773","STM3773"
"STM3775","STM3775"
"STM3777","STM3777"
"STM3778","STM3778"
"STM3779","STM3779"
"STM3780","STM3780"
"STM3781","STM3781"
"STM3782","STM3782"
"STM3783","STM3783"
"STM3784","STM3784"
"STM3785","STM3785"
"STM3791","STM3791"
"STM3792","STM3792"
"STM3794","STM3794"
"STM3796a","STM3796a"
"STM3799","STM3799"
"STM3820","STM3820"
"STM3832","STM3832"
"STM3833","STM3833"
"STM3834","STM3834"
"STM3845","STM3845"
"STM3846","STM3846"
"STM3858","STM3858"
"STM3859","STM3859"
"STM3860","STM3860"
"STM3863","STM3863"
"STM3940","STM3940"
"STM3966","STM3966"
"STM3981","STM3981"
"STM4002","STM4002"
"STM4008","STM4008"
"STM4010","STM4010"
"STM4011","STM4011"
"STM4012","STM4012"
"STM4013","STM4013"
"STM4014","STM4014"
"STM4015","STM4015"
"STM4030","STM4030"
"STM4031","STM4031"
"STM4032","STM4032"
"STM4033","STM4033"
"STM4039","STM4039"
"STM4041","STM4041"
"STM4042","STM4042"
"STM4042a","STM4042a"
"STM4044","STM4044"
"STM4052","STM4052"
"STM4053","STM4053"
"STM4057","STM4057"
"STM4065","STM4065"
"STM4066","STM4066"
"STM4067","STM4067"
"STM4068","STM4068"
"STM4069","STM4069"
"STM4071","STM4071"
"STM4097","STM4097"
"STM4098","STM4098"
"STM4102","STM4102"
"STM4103","STM4103"
"STM4104","STM4104"
"STM4186","STM4186"
"STM4191","STM4191"
"STM4192","STM4192"
"STM4196","STM4196"
"STM4197","STM4197"
"STM4198","STM4198"
"STM4199","STM4199"
"STM4200","STM4200"
"STM4201","STM4201"
"STM4202","STM4202"
"STM4203","STM4203"
"STM4204","STM4204"
"STM4205","STM4205"
"STM4206","STM4206"
"STM4207","STM4207"
"STM4208","STM4208"
"STM4209","STM4209"
"STM4210","STM4210"
"STM4211","STM4211"
"STM4212","STM4212"
"STM4213","STM4213"
"STM4214","STM4214"
"STM4215","STM4215"
"STM4216","STM4216"
"STM4217","STM4217"
"STM4218","STM4218"
"STM4219","STM4219"
"STM4239","STM4239"
"STM4242","STM4242"
"STM4252","STM4252"
"STM4253","STM4253"
"STM4255","STM4255"
"STM4257","STM4257"
"STM4258","STM4258"
"STM4259","STM4259"
"STM4260","STM4260"
"STM4261","STM4261"
"STM4262","STM4262"
"STM4267","STM4267"
"STM4270","STM4270"
"STM4271","STM4271"
"STM4272","STM4272"
"STM4276","STM4276"
"STM4302","STM4302"
"STM4305","STM4305"
"STM4306","STM4306"
"STM4307","STM4307"
"STM4308","STM4308"
"STM4309","STM4309"
"STM4310","STM4310"
"STM4312","STM4312"
"STM4313","STM4313"
"STM4314","STM4314"
"STM4315","STM4315"
"STM4316","STM4316"
"STM4317","STM4317"
"STM4318","STM4318"
"STM4320","STM4320"
"STM4351","STM4351"
"STM4372","STM4372"
"STM4390","STM4390"
"STM4412","STM4412"
"STM4413","STM4413"
"STM4417","STM4417"
"STM4418","STM4418"
"STM4419","STM4419"
"STM4420","STM4420"
"STM4421","STM4421"
"STM4422","STM4422"
"STM4423","STM4423"
"STM4427","STM4427"
"STM4428","STM4428"
"STM4429","STM4429"
"STM4430","STM4430"
"STM4431","STM4431"
"STM4432","STM4432"
"STM4433","STM4433"
"STM4434","STM4434"
"STM4435","STM4435"
"STM4436","STM4436"
"STM4440","STM4440"
"STM4441","STM4441"
"STM4442","STM4442"
"STM4443","STM4443"
"STM4444","STM4444"
"STM4445","STM4445"
"STM4446","STM4446"
"STM4447","STM4447"
"STM4448","STM4448"
"STM4449","STM4449"
"STM4450","STM4450"
"STM4457","STM4457"
"STM4464","STM4464"
"STM4466","STM4466"
"STM4478","STM4478"
"STM4488","STM4488"
"STM4489","STM4489"
"STM4490","STM4490"
"STM4491","STM4491"
"STM4492","STM4492"
"STM4493","STM4493"
"STM4494","STM4494"
"STM4495","STM4495"
"STM4496","STM4496"
"STM4497","STM4497"
"STM4498","STM4498"
"STM4502","STM4502"
"STM4503","STM4503"
"STM4504","STM4504"
"STM4505","STM4505"
"STM4506","STM4506"
"STM4509","STM4509"
"STM4510","STM4510"
"STM4518","STM4518"
"STM4519","STM4519"
"STM4520","STM4520"
"STM4522","STM4522"
"STM4528","STM4528"
"STM4529","STM4529"
"STM4534","STM4534"
"STM4535","STM4535"
"STM4536","STM4536"
"STM4537","STM4537"
"STM4538","STM4538"
"STM4539","STM4539"
"STM4540","STM4540"
"STM4549","STM4549"
"STM4551","STM4551"
"STM4552","STM4552"
"STM4571","STM4571"
"STM4574","STM4574"
"STM4575","STM4575"
"STM4595","STM4595"
"STM4596","STM4596"
"STM4597","STM4597"
"STMD1.44","STMD1.44"
"STMD1.46","STMD1.46"
"STMD1.47","STMD1.47"
"STMD1.48","STMD1.48"
"STMD1.83","STMD1.83"
"STMD1.84","STMD1.84"
"STMD1.9","STMD1.9"
"STMF1.14","STMF1.14"
"STMF1.19","STMF1.19"
"STMF1.36","STMF1.36"
"STMF1.40","STMF1.40"
"STMF1.42","STMF1.42"
"stpA","stpA"
"strA","rpsL"
"strB","strB"
"sucA","sucA"
"sucB","sucB"
"sucC","sucC"
"sucD","sucD"
"sufA","sufA"
"sufB","sufB"
"sufC","sufC"
"sufD","sufD"
"sufE","sufE"
"sufS","sufS"
"sugR","sugR"
"suhB","suhB"
"sul","sul"
"sul1","sul1"
"sul2","sul2"
"sul3","sul3"
"sulA","sulA"
"sulII","sulII"
"surA","surA"
"surE","umpG"
"syd","syd"
"symE","symE"
"t0533","t0533"
"t0625","t0625"
"t0641","t0641"
"t1056","t1056"
"t1325","t1325"
"t1326","t1326"
"t1707","t1707"
"t2427","t2427"
"t2640","t2640"
"t2964","t2964"
"t2965","t2965"
"t3103","t3103"
"t3146","t3146"
"t3147","t3147"
"t3276","t3276"
"t3816","t3816"
"tadA","tadA"
"tag","tag"
"talA","talA"
"talB","talB"
"tap","tap"
"tar","tar"
"tas","tas"
"tatA","tatA"
"tatB","tatB"
"tatC","tatC"
"tatD","tatD"
"tatE","tatE"
"tcp","tcp"
"tctD","tctD"
