"old_names","new_names"
"STM14_2651","STM14_2651"
"STM14_3253","STM14_3253"
"STM14_4556","STM14_4556"
"STM14_1038","STM14_1038"
"STM14_1442","STM14_1442"
"STM14_4909","STM14_4909"
"STM14_2209","STM14_2209"
"STM14_3378","STM14_3378"
"STM14_4553","STM14_4553"
"STM14_3273","STM14_3273"
"STM14_1751","STM14_1751"
"STM14_4740","STM14_4740"
"STM14_3217","STM14_3217"
"STM14_2888","STM14_2888"
"STM14_1154","STM14_1154"
"STM14_2640","STM14_2640"
"STM14_1952","STM14_1952"
"STM14_2456","STM14_2456"
"STM14_1964","STM14_1964"
"STM14_1602","STM14_1602"
"STM14_4500","STM14_4500"
"STM14_2424","STM14_2424"
"STM14_0343","STM14_0343"
"STM14_0498","STM14_0498"
"STM14_2745","STM14_2745"
"STM14_1361","STM14_1361"
"STM14_2466","STM14_2466"
"STM14_2773","STM14_2773"
"STM14_5430","STM14_5430"
"STM14_3304","STM14_3304"
"STM14_1960","STM14_1960"
"STM14_5479","STM14_5479"
"STM14_2484","STM14_2484"
"STM14_0450","STM14_0450"
"STM14_0665","STM14_0665"
"STM14_1883","STM14_1883"
"STM14_3944","STM14_3944"
"STM14_5402","STM14_5402"
"STM14_1068","STM14_1068"
"STM14_5033","STM14_5033"
"STM14_5404","STM14_5404"
"STM14_5096","STM14_5096"
"STM14_4051","STM14_4051"
"STM14_1932","STM14_1932"
"STM14_0421","STM14_0421"
"STM14_4563","STM14_4563"
"STM14_1872","STM14_1872"
"STM14_1183","STM14_1183"
"STM14_1882","STM14_1882"
"STM14_0047","STM14_0047"
"STM14_1483","STM14_1483"
"STM14_0026","STM14_0026"
"STM14_0336","STM14_0336"
"STM14_0386","STM14_0386"
"STM14_0464","STM14_0464"
"STM14_0894","STM14_0894"
"STM14_1000","STM14_1000"
"STM14_1152","STM14_1152"
"STM14_2701","STM14_2701"
"STM14_3165","STM14_3165"
"STM14_3364","STM14_3364"
"STM14_3837","STM14_3837"
"STM14_4439","STM14_4439"
"STM14_4825","STM14_4825"
"STM14_5025","STM14_5025"
"STM14_5031","STM14_5031"
"STM14_5046","STM14_5046"
"STM14_5052","STM14_5052"
"STM14_5111","STM14_5111"
"STM14_5333","STM14_5333"
"STM14_5347","STM14_5347"
"abrB","abrB"
"aceA","aceA"
"aceB","aceB"
"acs","acs"
"actP","actP"
"adhP","adhP"
"adiY","adiY"
"aer","aer"
"alaW","alaW"
"alaX","alaX"
"ansB","ansB"
"argD_1","argD_1"
"argS","argS"
"argT","argT"
"arnT","arnT"
"aroG","aroG"
"asnS","asnS"
"astA","astA"
"astB","astB"
"astD","astD"
"astE","astE"
"atpA","atpA"
"atpC","atpC"
"atpD","atpD"
"atpF","atpF"
"atpG","atpG"
"bcfF","bcfF"
"bcfH","bcfH"
"bioA","bioA"
"bioB","bioB"
"bisC","bisC"
"bssR","bssR"
"bssS","bssS"
"ccmC_1","ccmC_1"
"ccmC_2","ccmC_2"
"celC","chbA"
"cheA","cheA"
"cheB","cheB"
"cheM","cheM"
"cheR","cheR"
"cheW","cheW"
"cheY","cheY"
"cheZ","cheZ"
"citB","citB"
"citC2","citC2"
"citT","citT"
"csgB","csgB"
"csgC","csgC"
"csgD","csgD"
"csgE","csgE"
"csgF","csgF"
"csiE","csiE"
"cyoA","cyoA"
"cysI","cysI"
"dadA","dadA"
"dadX","dadX"
"damX","damX"
"dcoC","dcoC"
"dgoT","dgoT"
"dnaN","dnaN"
"dppB","dppB"
"dsrB","dsrB"
"eco","eco"
"ego","ego"
"eno","eno"
"entD","entD"
"envZ","envZ"
"eutB","eutB"
"eutC","eutC"
"eutD","eutD"
"eutE","eutE"
"eutG","eutG"
"eutH","eutH"
"eutJ","eutJ"
"eutM","eutM"
"eutN","eutN"
"eutP","eutP"
"eutQ","eutQ"
"eutR","eutR"
"eutS","eutS"
"eutT","eutT"
"fadA","fadA"
"fadB","fadB"
"fadE","fadE"
"fadH","fadH"
"fadI","fadI"
"fdx","fdx"
"fepE","fepE"
"fepG","fepG"
"fimA","fimA"
"fimC","fimC"
"fimD","fimD"
"fimF","fimF"
"fimH","sfmH"
"fimI","fimI"
"fimW","fimW"
"fimY","fimY"
"fimZ","fimZ"
"fixC","fixC"
"flgB","flgB"
"flgC","flgC"
"flgD","flgD"
"flgE","flgE"
"flgF","flgF"
"flgG","flgG"
"flgH","flgH"
"flgI","flgI"
"flgJ","flgJ"
"flgK","flgK"
"flgL","flgL"
"flgM","flgM"
"flgN","flgN"
"flhB","flhB"
"flhC","flhC"
"flhD","flhD"
"fliA","fliA"
"fliB","fliB"
"fliC","fliC"
"fliD","fliD"
"fliF","fliF"
"fliG","fliG"
"fliH","fliH"
"fliI","fliI"
"fliJ","fliJ"
"fliK","fliK"
"fliL","fliL"
"fliM","fliM"
"fliO","fliO"
"fliQ","fliQ"
"fliR","fliR"
"fliS","fliS"
"fliT","fliT"
"fliZ","fliZ"
"fljA","fljA"
"fljB","fljB"
"frr","frr"
"fruA","fruA"
"fruF","fruB"
"fruK","fruK"
"fsr","fsr"
"ftnB","ftnB"
"fucK","fucK"
"fumC","fumC"
"fusA","fusA"
"gabD","gabD"
"gabT","gabT"
"gatY_1","gatY_1"
"gatY_2","gatY_2"
"gip","hyi"
"glgS","glgS"
"glnK","glnK"
"glpA","glpA"
"glpB","glpB"
"glpC","glpC"
"glpK","glpK"
"glpQ","glpQ"
"gltI","gltI"
"gltJ","gltJ"
"gltK","gltK"
"gltL","gltL"
"gltS","gltS"
"glxR","glxR"
"gntK","gntK"
"gtrA","hemA"
"guaC","guaC"
"hin","hin"
"hns","hns"
"hofC","hofC"
"hopD","hopD"
"hpaA","hpaA"
"hpaF","hpaF"
"hpaG","hpaG"
"hpaI","hpaI"
"hscA","hscA"
"hscB","hscB"
"hsdS","hsdS"
"htgA","htgA"
"hutH","hutH"
"hycD","hycD"
"hycE","hycE"
"hycF","hycF"
"hycG","hycG"
"iclR","iclR"
"idnR","idnR"
"infB","infB"
"iroB","iroB"
"iroD","iroD"
"kdpA","kdpA"
"kdpB","kdpB"
"ldcC","ldcC"
"leuO","leuO"
"lldD","lldD"
"lldP","lldP"
"lldR","lldR"
"lolD","lolD"
"lpfB","lpfB"
"lpfE","lpfE"
"lysA","lysA"
"lysC","lysC"
"malE","malE"
"malF","malF"
"malK","malK"
"manC","cpsB"
"marA","marA"
"marB","marB"
"marR","marR"
"mazG","mazG"
"metA","metA"
"metB","metB"
"metF","metF"
"metR","metR"
"mglA","mglA"
"mglC","mglC"
"mgtB","mgtB"
"micF","micF"
"misL","misL"
"motA","motA"
"motB","motB"
"msyB","msyB"
"mutT","mutT"
"nagD","umpH"
"nanK","nanK"
"napA","napA"
"napD","napD"
"napF","napF"
"narK","narK"
"narU","narU"
"nemA","nemA"
"nifS","nifS"
"nrdG","nrdG"
"nrdH","nrdH"
"nrdI","nrdI"
"oadA","oadA"
"oadG","oadG"
"oat","oat"
"obgE","obgE"
"ompA","ompA"
"orf32","orf32"
"orf48","orf48"
"orfX","orfX"
"osmB","osmB"
"osmC","osmC"
"otsB","otsB"
"parA","parA"
"pbpG","pbpG"
"pduH","pduH"
"pduJ","pduJ"
"pduK","pduK"
"pduP","pduP"
"pduT","pduT"
"pduU","pduU"
"pefA","pefA"
"pepB","pepB"
"pflC","pflC"
"pflE","pflE"
"phnU","phnU"
"phnV","phnV"
"potE","potE"
"potF","potF"
"potG","potG"
"ppdA","ppdA"
"pps","ppsA"
"prfH","prfH"
"prpR","prpR"
"purB","purB"
"purD","purD"
"purF","purF"
"pyrH","pyrH"
"rcsA","rcsA"
"repA2","repA2"
"rfaK","rfaK"
"rfbA","rfbA"
"rfbB","rfbB"
"rfbC","rfbC"
"rfbD","rfbD"
"rfbF","rfbF"
"rfbI","rfbI"
"rfbK","rfbK"
"rfbM","rfbM"
"rfbN","rfbN"
"rfbP","rfbP"
"rfbU","rfbU"
"rfbV","rfbV"
"rffG","rffG"
"rplC","rplC"
"rplD","rplD"
"rplF","rplF"
"rplJ","rplJ"
"rplL","rplL"
"rplP","rplP"
"rplS","rplS"
"rplU","rplU"
"rplV","rplV"
"rpmA","rpmA"
"rpmD","rpmD"
"rpoB","rpoB"
"rprA","rprA"
"rpsC","rpsC"
"rpsD","rpsD"
"rpsS","rpsS"
"rrfA","rrfA"
"rrfB","rrfB"
"rrfC","rrfC"
"rrfE","rrfE"
"rrfG","rrfG"
"rspA","rspA"
"sbp","sbp"
"sdhC","sdhC"
"sdiA","sdiA"
"sgbE","sgbE"
"sgbU","sgbU"
"sinH","sinH"
"sinI","sinI"
"spaR","spaR"
"speF","speF"
"spvB","spvB"
"spvC","spvC"
"spvD","spvD"
"spvR","spvR"
"srlA","srlA"
"srlE","srlE"
"ssaQ","ssaQ"
"sseB","sseB"
"stbC","stbC"
"stcB","stcB"
"stdA","stdA"
"stdC","stdC"
"stfD","stfD"
"stfE","stfE"
"stfG","stfG"
"sthA","sthA"
"sthD","sthD"
"stiC","stiC"
"sufA","sufA"
"sufC","sufC"
"suhB","suhB"
"tcp","tcp"
"tctD","tctD"
"tdcB","tdcB"
"tdcC","tdcC"
"tdcD","tdcD"
"tdcE","tdcE"
"thrA","thrA"
"thrB","thrB"
"tktA","tktA"
"tolA","tolA"
"tolR","tolR"
"traD","traD"
"traE","traE"
"traJ","traJ"
"traR","traR"
"traY","traY"
"trg","trg"
"trmE","mnmE"
"trpL","trpL"
"tsf","tsf"
"tsr","tsr"
"ttrC","ttrC"
"typA","bipA"
"ugpA","ugpA"
"ugpB","ugpB"
"ugpC","ugpC"
"ugpE","ugpE"
"ulaA_1","ulaA_1"
"ulaA_3","ulaA_3"
"umuC","umuC"
"wcaB","wcaB"
"wcaC","wcaC"
"wcaE","wcaE"
"wcaH","wcaH"
"wcaM","wcaM"
"wzb","wzb"
"wzc","wzc"
"wzxC","wzxC"
"yafK","yafK"
"yaiA","yaiA"
"yaiC","dgcC"
"yaiY","yaiY"
"ybaM","ybaM"
"ybbV","ybbV"
"ybcI","ybcI"
"ybdH","hcxA"
"ybdK","ybdK"
"ybdR","ybdR"
"ybeF","ybeF"
"ybeL","ybeL"
"ybgS","ybgS"
"ybhM","ybhM"
"ybhN","ybhN"
"ybhO","clsB"
"ybhP","ybhP"
"ybhQ","ybhQ"
"ybiU","ybiU"
"ycaP","ycaP"
