"old_names","new_names"
"frr","frr(Salmonella)"
"rpiA","rpiA(Salmonella)"
"rnpA","rnpA(Salmonella)"
"rnt","rnt(Salmonella)"
"rpsI","rpsI(Salmonella)"
"rpsB","rpsB(Salmonella)"
"rpsS","rpsS(Salmonella)"
"rpsQ","rpsQ(Salmonella)"
"rpsO","rpsO(Salmonella)"
"flhD","flhD(Salmonella)"
"spvC","spvC(Salmonella)"
"pduG","pduG(Salmonella)"
"pduE","pduE(Salmonella)"
"pduD","pduD(Salmonella)"
"fliT","fliT(Salmonella)"
"fliJ","fliJ(Salmonella)"
"flgK","flgK(Salmonella)"
"pduU","pduU(Salmonella)"
"eutL","eutL(Salmonella)"
"pduA","pduA(Salmonella)"
"sctN1","sctN1"
"pduC","pduC(Salmonella)"
"pduB","pduB"
"rfaF","waaF(Salmonella)"
"sseD","sseD(Salmonella)"
"alkB","alkB(Salmonella)"
"crl","crl(Salmonella)"
"ygiW","ygiW(Salmonella)"
"sifA","sifA(Salmonella)"
"sipB","sipB(Salmonella)"
"pduK","pduK(Salmonella)"
"pduN","pduN(Salmonella)"
"pduP","pduP(Salmonella)"
"pduQ","pduQ(Salmonella)"
"pduS","pduS(Salmonella)"
"pduT","pduT(Salmonella)"
"pduV","pduV(Salmonella)"
"pduX","pduX(Salmonella)"
"proV","proV(Salmonella)"
"ompD","ompD"
"sspH2","sspH2(Salmonella)"
"sseL","sseL"
"sseJ","sseJ(Salmonella)"
"cbiN","cbiN(Salmonella)"
"recA","recA(Salmonella)"
"yefM","yefM(Salmonella)"
"cbiK","cbiK(Salmonella)"
"yjjX","yjjX(Salmonella)"
"eutS","eutS(Salmonella)"
"eutQ","eutQ(Salmonella)"
"eutK","eutK(Salmonella)"
"nadK","nadK(Salmonella)"
"rfbB","rfbB(Salmonella)"
"rmlA","rfbA(Salmonella)"
"rfbV","rfbV(Salmonella)"
"wzzB","wzzB(Salmonella)"
"degP","degP(Salmonella)"
"cbiM","cbiM(Salmonella)"
"sscA","sscA(Salmonella)"
"pduJ","pduJ(Salmonella)"
"sscB","sscB(Salmonella)"
"sseB","sseB(Salmonella)"
"sseC","sseC(Salmonella)"
"fabI","fabI(Salmonella)"
"sopB","sopB(Salmonella)"
"lpxO","lpxO(Salmonella)"
"ssaE","ssaE(Salmonella)"
"gmhB","gmhB(Salmonella)"
"pagP","pagP(Salmonella)"
"sopD2","sopD2"
"aadA","aadA(Salmonella)"
"pipB","pipB(Salmonella)"
"ydiV","rflP(Salmonella)"
"ycfR","bhsA(Salmonella)"
"ackA","ackA(Salmonella)"
"sseK1","sseK1"
"thiC","thiC(Salmonella)"
"aroD","aroD(Salmonella)"
"trpA","trpA(Salmonella)"
"sctL2","sctL2"
"sctN2","sctN2"
"sptP","sptP(Salmonella)"
"ilvA","ilvA(Salmonella)"
"sopD","sopD(Salmonella)"
"spaP","spaP(Salmonella)"
"sodC1","sodC1"
"adiC","adiC(Salmonella)"
"fliC","fliC(Salmonella)"
"fliS","fliS(Salmonella)"
"flgM","flgM(Salmonella)"
"rfaC","waaC(Salmonella)"
"fliI","fliI(Salmonella)"
"fliK","fliK(Salmonella)"
"rfbC","rfbC(Salmonella)"
"rfbD","rfbD(Salmonella)"
"ydeI","ydeI(Salmonella)"
"prgI","prgI(Salmonella)"
"slrP","slrP(Salmonella)"
"ssaQ","ssaQ(Salmonella)"
"prpD","prpD(Salmonella)"
"trkH","trkH(Salmonella)"
"wecA","rfe(Salmonella)"
"cof","cof(Salmonella)"
"cobT","cobT(Salmonella)"
"eutM","eutM(Salmonella)"
"gnd","gnd(Salmonella)"
"steC","steC"
"ycgR","ycgR(Salmonella)"
"pduH","pduH(Salmonella)"
"sopA","sopA(Salmonella)"
"mdtA","mdtA(Salmonella)"
"sseK2","sseK2"
"pipB2","pipB2"
"gutQ","gutQ(Salmonella)"
"sctC1","sctC1"
"prpE","prpE(Salmonella)"
"ridA","ridA(Salmonella)"
"yigG","yigG(Salmonella)"
"sopE2","sopE2(Salmonella)"
"flgN","flgN(Salmonella)"
"STM3697","STM3697(Salmonella)"
"glpK","glpK(Salmonella)"
"fliF","fliF(Salmonella)"
"sicA","sicA(Salmonella)"
"pduM","pduM(Salmonella)"
"treR","treR(Salmonella)"
"mgtA","mgtA(Salmonella)"
"sapA","sapA(Salmonella)"
"basS","basS(Salmonella)"
"basR","basR(Salmonella)"
"eptA","eptA(Salmonella)"
"trmD","trmD(Salmonella)"
"cpdB","cpdB(Salmonella)"
"cobC","cobC(Salmonella)"
"miaA","miaA(Salmonella)"
"phsC","phsC(Salmonella)"
"phsA","phsA(Salmonella)"
"smvA","smvA(Salmonella)"
"narU","narU(Salmonella)"
"proY","proY(Salmonella)"
"sinR","sinR(Salmonella)"
"wecG","rffM(Salmonella)"
"pduF","pduF(Salmonella)"
"trpR","trpR(Salmonella)"
"ptsG","ptsG(Salmonella)"
"nusA","nusA(Salmonella)"
"kbl","kbl(Salmonella)"
"menE","menE(Salmonella)"
"murB","murB(Salmonella)"
"birA","birA(Salmonella)"
"PSLT051","PSLT051(Salmonella)"
"metAS","metAS"
"leuB","leuB(Salmonella)"
"gyrA","gyrA(Salmonella)"
"btuB","btuB(Salmonella)"
"hemH","hemH(Salmonella)"
"panE","panE(Salmonella)"
"fimF","fimF(Salmonella)"
"fimH","sfmH(Salmonella)"
"fimD","fimD(Salmonella)"
"fimI","fimI(Salmonella)"
"fimA","fimA(Salmonella)"
"murJ","murJ(Salmonella)"
"cysJ","cysJ(Salmonella)"
"dnaA","dnaA(Salmonella)"
"cysB","cysB(Salmonella)"
"deoA","deoA(Salmonella)"
"pmbA","pmbA(Salmonella)"
"ytfM","ytfM(Salmonella)"
"frdA","frdA(Salmonella)"
"phnA","yjdM(Salmonella)"
"rhaM","rhaM(Salmonella)"
"fdoI","fdoI(Salmonella)"
"pepQ","pepQ(Salmonella)"
"atpF","atpF(Salmonella)"
"STM3770","STM3770(Salmonella)"
"yiaM","yiaM(Salmonella)"
"dppB","dppB(Salmonella)"
"pitA","pitA(Salmonella)"
"yrfE","nudE(Salmonella)"
"rplP","rplP(Salmonella)"
"iscR","iscR(Salmonella)"
"yrbE","mlaE(Salmonella)"
"yrbD","mlaD(Salmonella)"
"yfhJ","iscX(Salmonella)"
"ispB","ispB(Salmonella)"
"nlpI","nlpI(Salmonella)"
"bcp","bcp(Salmonella)"
"gatY","gatY(Salmonella)"
"hybG","hybG(Salmonella)"
"nuoI","nuoI(Salmonella)"
"STM3136","STM3136(Salmonella)"
"STM3134","STM3134(Salmonella)"
"elaA","elaA(Salmonella)"
"fba","fbaA(Salmonella)"
"sdhE","sdhE(Salmonella)"
"lysR","lysR(Salmonella)"
"ygbL","ygbL(Salmonella)"
"hycF","hycF(Salmonella)"
"corE","ypjD(Salmonella)"
"tsaB","tsaB(Salmonella)"
"ycfU","lolC(Salmonella)"
"ycfF","ycfF(Salmonella)"
"secF","secF(Salmonella)"
"yajC","yajC(Salmonella)"
"hemB","hemB(Salmonella)"
"dniR","mltD(Salmonella)"
"dmsC","dmsC(Salmonella)"
"erpA","erpA(Salmonella)"
"ftsL","ftsL(Salmonella)"
"cydB","cydB(Salmonella)"
"sdhD","sdhD(Salmonella)"
"STM0857","STM0857(Salmonella)"
"rimO","rimO(Salmonella)"
"gsiC","gsiC(Salmonella)"
"entH","entH(Salmonella)"
"fepE","fepE(Salmonella)"
"aroG","aroG(Salmonella)"
"sdhB","sdhB(Salmonella)"
"pxpA","pxpA(Salmonella)"
"kdpA","kdpA(Salmonella)"
"kdpB","kdpB(Salmonella)"
"gcl","gcl(Salmonella)"
"ybbN","cnoX(Salmonella)"
"copA","copA(Salmonella)"
"yajQ","yajQ(Salmonella)"
"yajF","mak(Salmonella)"
"STM0333","STM0333(Salmonella)"
"dxr","dxr(Salmonella)"
"gcd","gcd(Salmonella)"
"mutT","mutT(Salmonella)"
"mraY","mraY(Salmonella)"
"mraZ","mraZ(Salmonella)"
"citE2","citE2(Salmonella)"
"ttrC","ttrC(Salmonella)"
"ttrA","ttrA(Salmonella)"
"nadA","nadA(Salmonella)"
"pyrD","pyrD(Salmonella)"
"epmA","epmA(Salmonella)"
"carA","carA(Salmonella)"
"miaB","miaB(Salmonella)"
"hpaR","hpaR(Salmonella)"
"mntH","mntH(Salmonella)"
"allS","allS(Salmonella)"
"pepB","pepB(Salmonella)"
"pheT","pheT(Salmonella)"
"STM4489","STM4489(Salmonella)"
"idnR","idnR(Salmonella)"
"treC","treC(Salmonella)"
"STM4433","STM4433(Salmonella)"
"STM4431","STM4431(Salmonella)"
"STM4421","STM4421(Salmonella)"
"STM4419","STM4419(Salmonella)"
"creD","creD(Salmonella)"
"ytfN","tamB(Salmonella)"
"msrA","msrA(Salmonella)"
"stjB","stjB(Salmonella)"
"ytfB","ytfB(Salmonella)"
"yjfC","yjfC(Salmonella)"
"menA","menA(Salmonella)"
"emrD","emrD(Salmonella)"
"fpr","fpr(Salmonella)"
"STM3782","STM3782(Salmonella)"
"STM4068","STM4068(Salmonella)"
"STM4065","STM4065(Salmonella)"
"cpxP","cpxP(Salmonella)"
"STM4053","STM4053(Salmonella)"
"STM4052","STM4052(Salmonella)"
"rhaD","rhaD(Salmonella)"
"STM4044","STM4044(Salmonella)"
"STM4042a","STM4042a"
"STM3736","STM3736(Salmonella)"
"STM4014","STM4014(Salmonella)"
"lldP","lldP(Salmonella)"
"STM4010","STM4010(Salmonella)"
"mtlD","mtlD(Salmonella)"
"rdoA","rdoA"
"mobA","mobA(Salmonella)"
"mobB","mobB(Salmonella)"
"sgbE","sgbE(Salmonella)"
"sgbU","sgbU(Salmonella)"
"sgbH","sgbH(Salmonella)"
"yiaN","yiaN(Salmonella)"
"yiaJ","plaR(Salmonella)"
"mnmG","mnmG(Salmonella)"
"xylR","xylR(Salmonella)"
"yiaB","yiaB(Salmonella)"
"STM3858","STM3858(Salmonella)"
"mdtL","mdtL(Salmonella)"
"mnmE","mnmE(Salmonella)"
"STM3834","STM3834(Salmonella)"
"torT","torT(Salmonella)"
"dppA","dppA(Salmonella)"
"yhhJ","yhhJ(Salmonella)"
"STM3529","STM3529(Salmonella)"
"malP","malP(Salmonella)"
"gntT","gntT(Salmonella)"
"greB","greB(Salmonella)"
"yheT","yheT(Salmonella)"
"fkpA","fkpA(Salmonella)"
"secY","secY(Salmonella)"
"STM3170","STM3170(Salmonella)"
"STM3167","STM3167(Salmonella)"
"STM3166","STM3166(Salmonella)"
"mreC","mreC(Salmonella)"
"aaeB","aaeB(Salmonella)"
"STM3350","STM3350(Salmonella)"
"yhcB","zapG(Salmonella)"
"uxaC","uxaC(Salmonella)"
"STM3129","STM3129(Salmonella)"
"yhcH","yhcH(Salmonella)"
"STM3333","STM3333(Salmonella)"
"STM3122","STM3122(Salmonella)"
"yhbN","lptA(Salmonella)"
"yrbG","yrbG(Salmonella)"
"rdgB","rdgB(Salmonella)"
"dacB","dacB(Salmonella)"
"rlmE","rlmE(Salmonella)"
"yqgF","yqgF(Salmonella)"
"yqgE","yqgE(Salmonella)"
"truB","truB(Salmonella)"
"STM3083","STM3083(Salmonella)"
"STM3075","STM3075(Salmonella)"
"yraL","rsmI(Salmonella)"
"STM3073","STM3073(Salmonella)"
"STM3260","STM3260(Salmonella)"
"serA","serA(Salmonella)"
"ygfA","ygfA(Salmonella)"
"ygfB","ygfB(Salmonella)"
"pepP","pepP(Salmonella)"
"ubiH","ubiH(Salmonella)"
"STM3254","STM3254(Salmonella)"
"ygfZ","ygfZ(Salmonella)"
"tdcE","tdcE(Salmonella)"
"tdcG","tdcG(Salmonella)"
"yqjF","yqjF(Salmonella)"
"ygjQ","ygjQ(Salmonella)"
"STM3020","STM3020(Salmonella)"
"patA","patA(Salmonella)"
"kduI","kduI(Salmonella)"
"STM3216","STM3216(Salmonella)"
"yqjH","nfeF(Salmonella)"
"glnE","glnE(Salmonella)"
"ubiK","ubiK(Salmonella)"
"icc","cpdA(Salmonella)"
"ygdH","ppnN(Salmonella)"
"yqcC","yqcC(Salmonella)"
"cysN","cysN(Salmonella)"
"STM2922","STM2922(Salmonella)"
"hycD","hycD(Salmonella)"
"STM2591","STM2591(Salmonella)"
"STM2759","STM2759(Salmonella)"
"pdxJ","pdxJ(Salmonella)"
"STM2751","STM2751(Salmonella)"
"yfhH","yfhH(Salmonella)"
"cadC","cadC(Salmonella)"
"hscB","hscB(Salmonella)"
"hscA","hscA(Salmonella)"
"STM2730","STM2730(Salmonella)"
"STM2528","STM2528(Salmonella)"
"guaA","guaA(Salmonella)"
"dapA","dapA(Salmonella)"
"trxC","trxC(Salmonella)"
"xapB","xapB(Salmonella)"
"xapR","xapR(Salmonella)"
"yfcF","yfcF(Salmonella)"
"nuoM","nuoM(Salmonella)"
"arnF","arnF(Salmonella)"
"STM2274","STM2274(Salmonella)"
"yejA","yejA(Salmonella)"
"cdd","cdd(Salmonella)"
"btsR","btsR(Salmonella)"
"mdtC","mdtC(Salmonella)"
"sbcB","sbcB(Salmonella)"
"cutC","cutC(Salmonella)"
"aspS","aspS(Salmonella)"
"znuB","znuB(Salmonella)"
"pphA","pphA(Salmonella)"
"yebR","msrC(Salmonella)"
"STM1843","STM1843(Salmonella)"
"STM1792","STM1792(Salmonella)"
"ychM","dauA(Salmonella)"
"ydaL","smrA(Salmonella)"
"ldhA","ldhA(Salmonella)"
"ydcR","ydcR(Salmonella)"
"yncD","yncD(Salmonella)"
"STM1575","STM1575(Salmonella)"
"STM1535","STM1535(Salmonella)"
"clcB","clcB(Salmonella)"
"rstB","rstB(Salmonella)"
"pdxH","pdxH(Salmonella)"
"nagZ","nagZ(Salmonella)"
"ydhC","punC(Salmonella)"
"ycfH","ycfH(Salmonella)"
"fabF","fabF(Salmonella)"
"orf32","orf32(Salmonella)"
"ynhG","ldtE(Salmonella)"
"STM1158","STM1158(Salmonella)"
"STM1368","STM1368(Salmonella)"
"STM1132","STM1132(Salmonella)"
"ydiN","ydiN(Salmonella)"
"STM1109","STM1109(Salmonella)"
"hpaX","hpaX(Salmonella)"
"hpaE","hpaE(Salmonella)"
"thrS","thrS(Salmonella)"
"copR","copR(Salmonella)"
"yccA","yccA(Salmonella)"
"cho","cho(Salmonella)"
"rlmL","rlmL(Salmonella)"
"yeaJ","dgcJ(Salmonella)"
"nagK","nagK(Salmonella)"
"ycaD","ycaD(Salmonella)"
"ilvH","ilvH(Salmonella)"
"mglB","mglB(Salmonella)"
"cysZ","cysZ(Salmonella)"
"manC","cpsB(Salmonella)"
"hmp","hmp(Salmonella)"
"galE","galE(Salmonella)"
"galT","galT(Salmonella)"
"galK","galK(Salmonella)"
"trmA","trmA(Salmonella)"
"mgtB","mgtB(Salmonella)"
"ssaU","ssaU(Salmonella)"
"ssaT","ssaT(Salmonella)"
"phnV","phnV(Salmonella)"
"phnS","phnS(Salmonella)"
"umuC","umuC(Salmonella)"
"pncB","pncB(Salmonella)"
"fhuB","fhuB(Salmonella)"
"fabD","fabD(Salmonella)"
"ubiD","ubiD(Salmonella)"
"ompL","ompL(Salmonella)"
"ssaV","ssaV(Salmonella)"
"dnaX","dnaX(Salmonella)"
"hisG","hisG(Salmonella)"
"rfbH","rfbH(Salmonella)"
"pykF","pykF(Salmonella)"
"aroB","aroB(Salmonella)"
"hin","hin(Salmonella)"
"bamA","bamA(Salmonella)"
"trpC","trpC(Salmonella)"
"trpGD","trpD(Salmonella)"
"trpE","trpE(Salmonella)"
"feoB","feoB(Salmonella)"
"purM","purM(Salmonella)"
"pduW","pduW(Salmonella)"
"tyrB","tyrB(Salmonella)"
"ssaN","ssaN(Salmonella)"
"udk","udk(Salmonella)"
"arnT","arnT(Salmonella)"
"trxA","trxA(Salmonella)"
"ompR","ompR(Salmonella)"
"rplM","rplM(Salmonella)"
"nusG","nusG(Salmonella)"
"eutH","eutH(Salmonella)"
"eutG","eutG(Salmonella)"
"apbE","ftp(Salmonella)"
"hisS","hisS(Salmonella)"
"mglC","mglC(Salmonella)"
"livF","livF(Salmonella)"
"ubiB","ubiB(Salmonella)"
"ilvY","ilvY(Salmonella)"
"rdgC","rdgC(Salmonella)"
"pyrH","pyrH(Salmonella)"
"tmk","tmk(Salmonella)"
"kdsA","kdsA(Salmonella)"
"yciB","yciB(Salmonella)"
"purC","purC(Salmonella)"
"purA","purA(Salmonella)"
"proB","proB(Salmonella)"
"ppa","ppa(Salmonella)"
"pfkA","pfkA(Salmonella)"
"panD","panD(Salmonella)"
"orn","orn(Salmonella)"
"rsxE","rsxE(Salmonella)"
"kefG","kefG(Salmonella)"
"murA","murA(Salmonella)"
"msrB","msrB(Salmonella)"
"yedP","yedP(Salmonella)"
"moaE","moaE(Salmonella)"
"moaA","moaA(Salmonella)"
"minE","minE(Salmonella)"
"mgsA","mgsA(Salmonella)"
"uhpT","uhpT(Salmonella)"
"uhpC","uhpC(Salmonella)"
"prlC","prlC(Salmonella)"
"dcp","dcp(Salmonella)"
"rhaA","rhaA(Salmonella)"
"rhaB","rhaB(Salmonella)"
"purH","purH(Salmonella)"
"parC","parC(Salmonella)"
"waaK","waaK"
"malF","malF(Salmonella)"
"lamB","lamB(Salmonella)"
"dnaN","dnaN(Salmonella)"
"fliM","fliM(Salmonella)"
"fliL","fliL(Salmonella)"
"rfbP","rfbP(Salmonella)"
"rfbK","rfbK(Salmonella)"
"rfbM","rfbM(Salmonella)"
"rfbN","rfbN(Salmonella)"
"rfbU","rfbU(Salmonella)"
"rfbX","rfbX(Salmonella)"
"wcaL","wcaL(Salmonella)"
"cysM","cysM(Salmonella)"
"cysE","cysE(Salmonella)"
"nanH","nanH(Salmonella)"
"lysS","lysS(Salmonella)"
"recF","recF(Salmonella)"
"PSLT068","PSLT068(Salmonella)"
"nadR","nadR(Salmonella)"
"STM3120","STM3120(Salmonella)"
"nhoA","nhoA(Salmonella)"
"proQ","proQ(Salmonella)"
"mtnN","mtnN(Salmonella)"
"yjgA","yjgA(Salmonella)"
"pdxB","pdxB(Salmonella)"
"nanE1","nanE1"
"rplC","rplC(Salmonella)"
"rplB","rplB(Salmonella)"
"lolD","lolD(Salmonella)"
"rplV","rplV(Salmonella)"
"purN","purN(Salmonella)"
"wcaJ","wcaJ(Salmonella)"
"stfF","stfF(Salmonella)"
"srfJ","srfJ(Salmonella)"
"tcp","tcp(Salmonella)"
"arnE","arnE(Salmonella)"
"arnC","arnC(Salmonella)"
"dinB","dinB(Salmonella)"
"deoB","deoB(Salmonella)"
"dcd","dcd(Salmonella)"
"crcB","crcB(Salmonella)"
"clsA","clsA(Salmonella)"
"sdhC","sdhC(Salmonella)"
"aroL","aroL(Salmonella)"
"aroK","aroK(Salmonella)"
"argB","argB(Salmonella)"
"hybF","hybF(Salmonella)"
"nikR","nikR(Salmonella)"
"ihfB","ihfB(Salmonella)"
"speA","speA(Salmonella)"
"greA","greA(Salmonella)"
"rsmG","rsmG(Salmonella)"
"gcvT","gcvT(Salmonella)"
"folE","folE(Salmonella)"
"ftsB","nrdB(Salmonella)"
"fixB","fixB(Salmonella)"
"eno","eno(Salmonella)"
"engB","yihA(Salmonella)"
"tsf","tsf(Salmonella)"
"yeiP","yeiP(Salmonella)"
"efp","efp(Salmonella)"
"ilvG","ilvG(Salmonella)"
"wzxE","wzxE(Salmonella)"
"rhtC","rhtC(Salmonella)"
"rhtB","rhtB(Salmonella)"
"pldB","pldB(Salmonella)"
"ubiJ","ubiJ(Salmonella)"
"tatD","tatD(Salmonella)"
"yigZ","yigZ(Salmonella)"
"hemG","hemG(Salmonella)"
"nrdD","nrdD(Salmonella)"
"nrdG","nrdG(Salmonella)"
"thiI","thiI(Salmonella)"
"serC","serC(Salmonella)"
"motA","motA(Salmonella)"
"thiD","thiD(Salmonella)"
"yajL","yajL(Salmonella)"
"amiB","amiB(Salmonella)"
"pepT","pepT(Salmonella)"
"cysQ","cysQ(Salmonella)"
"mdh","mdh(Salmonella)"
"gltI","gltI(Salmonella)"
"infB","infB(Salmonella)"
"tonB","tonB(Salmonella)"
"nirC","nirC(Salmonella)"
"cysG","cysG(Salmonella)"
"thiF","thiF(Salmonella)"
"thiE","thiE(Salmonella)"
"nudC","nudC(Salmonella)"
"hemE","hemE(Salmonella)"
"yihT","yihT(Salmonella)"
"yihP","yihP(Salmonella)"
"yihO","yihO(Salmonella)"
"aroC","aroC(Salmonella)"
"pdxA","pdxA(Salmonella)"
"asnS","asnS(Salmonella)"
"folD","folD(Salmonella)"
"ispG","ispG(Salmonella)"
"aspC","aspC(Salmonella)"
"yhdE","yhdE(Salmonella)"
"yceF","yceF(Salmonella)"
"gshB","gshB(Salmonella)"
"suhB","suhB(Salmonella)"
"dtd","dtd(Salmonella)"
"solA","solA(Salmonella)"
"argP","argP(Salmonella)"
"htpG","htpG(Salmonella)"
"ygiK","ygiK(Salmonella)"
"nfi","nfi(Salmonella)"
"atpE","atpE(Salmonella)"
"cyaY","cyaY(Salmonella)"
"fliR","fliR(Salmonella)"
