"old_names","new_names"
"fldB","fldB(Salmonella)"
"flgA","flgA(Salmonella)"
"flgB","flgB(Salmonella)"
"flgC","flgC(Salmonella)"
"flgD","flgD(Salmonella)"
"flgE","flgE(Salmonella)"
"flgF","flgF(Salmonella)"
"flgG","flgG(Salmonella)"
"flgH","flgH(Salmonella)"
"flgI","flgI(Salmonella)"
"flgJ","flgJ(Salmonella)"
"flgK","flgK(Salmonella)"
"flgL","flgL(Salmonella)"
"flgM","flgM(Salmonella)"
"flgN","flgN(Salmonella)"
"flhA","flhA(Salmonella)"
"flhB","flhB(Salmonella)"
"flhC","flhC(Salmonella)"
"flhD","flhD(Salmonella)"
"flhE","flhE(Salmonella)"
"fliA","fliA(Salmonella)"
"fliB","fliB(Salmonella)"
"flic","flic"
"fliC","fliC(Salmonella)"
"fliD","fliD(Salmonella)"
"fliE","fliE(Salmonella)"
"fliF","fliF(Salmonella)"
"fliG","fliG(Salmonella)"
"flih","flih"
"fliH","fliH(Salmonella)"
"fliI","fliI(Salmonella)"
"fliJ","fliJ(Salmonella)"
"fliK","fliK(Salmonella)"
"fliL","fliL(Salmonella)"
"fliM","fliM(Salmonella)"
"fliN","fliN(Salmonella)"
"fliO","fliO(Salmonella)"
"fliP","fliP(Salmonella)"
"fliQ","fliQ(Salmonella)"
"fliR","fliR(Salmonella)"
"fliS","fliS(Salmonella)"
"fliT","fliT(Salmonella)"
"fliY","tcyJ(Salmonella)"
"fliZ","fliZ(Salmonella)"
"fljA","fljA(Salmonella)"
"fljB","fljB(Salmonella)"
"flk","flk(Salmonella)"
"flo","flo"
"floR","floR"
"fmt","fmt(Salmonella)"
"fnr","fnr(Salmonella)"
"focA","focA(Salmonella)"
"folA","folA(Salmonella)"
"folB","folB(Salmonella)"
"folC","folC(Salmonella)"
"folD","folD(Salmonella)"
"folE","folE(Salmonella)"
"folK","folK(Salmonella)"
"folP","folP(Salmonella)"
"fosA","fosA"
"fosA3","fosA3"
"fosA7","fosA7"
"FosA7.5","FosA7.5"
"foxA","foxA(Salmonella)"
"fpr","fpr(Salmonella)"
"frdA","frdA(Salmonella)"
"frdB","frdB(Salmonella)"
"frdC","frdC(Salmonella)"
"frdD","frdD(Salmonella)"
"fre","fre(Salmonella)"
"frr","frr(Salmonella)"
"frsA","frsA(Salmonella)"
"fruA","fruA(Salmonella)"
"fruB","fruB(Salmonella)"
"fruK","fruK(Salmonella)"
"frwB","frwB(Salmonella)"
"frwC","frwC(Salmonella)"
"frwD","frwD(Salmonella)"
"fsa","fsa(Salmonella)"
"fsr","fsr(Salmonella)"
"ftn","ftnA(Salmonella)"
"ftnB","ftnB(Salmonella)"
"ftsA","ftsA(Salmonella)"
"ftsB","nrdB(Salmonella)"
"ftsE","ftsE(Salmonella)"
"ftsH","ftsH(Salmonella)"
"ftsI","ftsI(Salmonella)"
"ftsK","ftsK(Salmonella)"
"ftsL","ftsL(Salmonella)"
"ftsN","ftsN(Salmonella)"
"ftsP","ftsP(Salmonella)"
"ftsQ","ftsQ(Salmonella)"
"ftsW","ftsW(Salmonella)"
"ftsX","ftsX(Salmonella)"
"ftsY","ftsY(Salmonella)"
"ftsZ","ftsZ(Salmonella)"
"fucA","fucA(Salmonella)"
"fucI","fucI(Salmonella)"
"fucK","fucK(Salmonella)"
"fucO","fucO(Salmonella)"
"fucR","fucR(Salmonella)"
"fucU","fucU(Salmonella)"
"fumA","fumA(Salmonella)"
"fumB","fumB(Salmonella)"
"fumC","fumC(Salmonella)"
"fumD","fumD(Salmonella)"
"fur","fur(Salmonella)"
"fusA","fusA(Salmonella)"
"fxsA","fxsA(Salmonella)"
"gabD","gabD(Salmonella)"
"gabP","gabP(Salmonella)"
"gabT","gabT(Salmonella)"
"galE","galE(Salmonella)"
"galF","galF(Salmonella)"
"galK","galK(Salmonella)"
"galM","galM(Salmonella)"
"galP","galP(Salmonella)"
"galR","galR(Salmonella)"
"galS","galS(Salmonella)"
"galT","galT(Salmonella)"
"galU","galU(Salmonella)"
"gapA","gapA(Salmonella)"
"garD","garD(Salmonella)"
"garK","garK(Salmonella)"
"garL","garL(Salmonella)"
"garR","garR(Salmonella)"
"gatB","gatB(Salmonella)"
"gatR","gatR(Salmonella)"
"gatY","gatY(Salmonella)"
"gatZ","gatZ(Salmonella)"
"gcd","gcd(Salmonella)"
"gcl","gcl(Salmonella)"
"gcvA","gcvA(Salmonella)"
"gcvH","gcvH(Salmonella)"
"gcvP","gcvP(Salmonella)"
"gcvR","gcvR(Salmonella)"
"gcvT","gcvT(Salmonella)"
"gdhA","gdhA(Salmonella)"
"gdx","gdx(Salmonella)"
"Gene","Gene"
"ggt","ggt(Salmonella)"
"ghrA","ghrA(Salmonella)"
"ghrB","ghrB(Salmonella)"
"gidA","mnmG(Salmonella)"
"gidB","rsmG(Salmonella)"
"gip","hyi(Salmonella)"
"glaH","glaH(Salmonella)"
"gldA","gldA(Salmonella)"
"glgA","glgA(Salmonella)"
"glgB","glgB(Salmonella)"
"glgC","glgC(Salmonella)"
"glgP","glgP(Salmonella)"
"glgS","glgS(Salmonella)"
"glgX","glgX(Salmonella)"
"glk","glk(Salmonella)"
"glmM","glmM(Salmonella)"
"glmS","glmS(Salmonella)"
"glmU","glmU(Salmonella)"
"glnA","glnA(Salmonella)"
"glnB","glnB(Salmonella)"
"glnD","glnD(Salmonella)"
"glnE","glnE(Salmonella)"
"glnG","glnG(Salmonella)"
"glnH","glnH(Salmonella)"
"glnK","glnK(Salmonella)"
"glnL","glnL(Salmonella)"
"glnP","glnP(Salmonella)"
"glnQ","glnQ(Salmonella)"
"glnS","glnS(Salmonella)"
"gloA","gloA(Salmonella)"
"gloB","gloB(Salmonella)"
"glpA","glpA(Salmonella)"
"glpB","glpB(Salmonella)"
"glpC","glpC(Salmonella)"
"glpD","glpD(Salmonella)"
"glpE","glpE(Salmonella)"
"glpF","glpF(Salmonella)"
"glpG","glpG(Salmonella)"
"glpK","glpK(Salmonella)"
"glpQ","glpQ(Salmonella)"
"glpR","glpR(Salmonella)"
"glpT","glpT(Salmonella)"
"GlpT","GlpT"
"glpX","glpX(Salmonella)"
"glsA","glsA(Salmonella)"
"gltA","gltA(Salmonella)"
"gltB","gltB(Salmonella)"
"gltD","gltD(Salmonella)"
"gltI","gltI(Salmonella)"
"gltJ","gltJ(Salmonella)"
"gltK","gltK(Salmonella)"
"gltL","gltL(Salmonella)"
"gltP","gltP(Salmonella)"
"gltS","gltS(Salmonella)"
"gltX","gltX(Salmonella)"
"gluQ","gluQ(Salmonella)"
"glxK","glxK(Salmonella)"
"glxR","glxR(Salmonella)"
"glyA","glyA(Salmonella)"
"glyQ","glyQ(Salmonella)"
"glyS","glyS(Salmonella)"
"gmd","gmd(Salmonella)"
"gmhA","gmhA(Salmonella)"
"gmhB","gmhB(Salmonella)"
"gmk","gmk(Salmonella)"
"gmm","gmm(Salmonella)"
"gnd","gnd(Salmonella)"
"gns","gns"
"gntK","gntK(Salmonella)"
"gntR","gntR(Salmonella)"
"gntT","gntT(Salmonella)"
"gntU","gntU(Salmonella)"
"gntX","yhgH(Salmonella)"
"gogB","gogB(Salmonella)"
"gor","gor(Salmonella)"
"gph","gph(Salmonella)"
"gpmA","gpmA(Salmonella)"
"gpmB","ytjC(Salmonella)"
"gpmI","gpmI(Salmonella)"
"gppA","gpp(Salmonella)"
"gpsA","gpsA(Salmonella)"
"gpt","gpt(Salmonella)"
"grcA","grcA(Salmonella)"
"greA","greA(Salmonella)"
"greB","greB(Salmonella)"
"groEL","groL(Salmonella)"
"groES","groS(Salmonella)"
"grpE","grpE(Salmonella)"
"grxA","grxA(Salmonella)"
"grxB","grxB(Salmonella)"
"grxC","grxC(Salmonella)"
"gshA","gshA(Salmonella)"
"gshB","gshB(Salmonella)"
"gsiA","gsiA(Salmonella)"
"gsiB","gsiB(Salmonella)"
"gsiC","gsiC(Salmonella)"
"gsiD","gsiD(Salmonella)"
"gsk","gsk(Salmonella)"
"gsp","gss(Salmonella)"
"gst","gstA(Salmonella)"
"guaA","guaA(Salmonella)"
"guaB","guaB(Salmonella)"
"guaC","guaC(Salmonella)"
"gudD","gudD(Salmonella)"
"gudT","gudT(Salmonella)"
"gutM","gutM(Salmonella)"
"gutQ","gutQ(Salmonella)"
"gyrA","gyrA(Salmonella)"
"GyrA","GyrA"
"gyrB","gyrB(Salmonella)"
"GyrB","GyrB"
"hcaT","hcaT(Salmonella)"
"hcp","hcp(Salmonella)"
"hcr","hcr(Salmonella)"
"hda","hda(Salmonella)"
"hdeB","hdeB(Salmonella)"
"hdfR","hdfR(Salmonella)"
"helD","helD(Salmonella)"
"hemA","hemA(Salmonella)"
"hemB","hemB(Salmonella)"
"hemC","hemC(Salmonella)"
"hemD","hemD(Salmonella)"
"hemE","hemE(Salmonella)"
"hemF","hemF(Salmonella)"
"hemG","hemG(Salmonella)"
"hemH","hemH(Salmonella)"
"hemL","hemL(Salmonella)"
"hemN","hemN(Salmonella)"
"hemX","hemX(Salmonella)"
"hemY","hemY(Salmonella)"
"hepA","rapA(Salmonella)"
"hflC","hflC(Salmonella)"
"hflD","hflD(Salmonella)"
"hflK","hflK(Salmonella)"
"hflX","hflX(Salmonella)"
"hfq","hfq(Salmonella)"
"hfQ","hfQ"
"hha","hha(Salmonella)"
"hilA","hilA(Salmonella)"
"hilC","hilC(Salmonella)"
"hilD","hilD(Salmonella)"
"hin","hin(Salmonella)"
"hisA","hisA(Salmonella)"
"hisB","hisB(Salmonella)"
"hisC","hisC(Salmonella)"
"hisD","hisD(Salmonella)"
"hisF","hisF(Salmonella)"
"hisG","hisG(Salmonella)"
"hisH","hisH(Salmonella)"
"hisI","hisI(Salmonella)"
"hisJ","hisJ(Salmonella)"
"hisL","hisL(Salmonella)"
"hisM","hisM(Salmonella)"
"hisP","hisP(Salmonella)"
"hisQ","hisQ(Salmonella)"
"hisS","hisS(Salmonella)"
"hiuH","hiuH(Salmonella)"
"hldD","rfaD(Salmonella)"
"hldE","hldE(Salmonella)"
"hlpA","skp(Salmonella)"
"hmp","hmp(Salmonella)"
"hnr","rssB(Salmonella)"
"hns","hns(Salmonella)"
"hofB","hofB(Salmonella)"
"hofC","hofC(Salmonella)"
"hofQ","hofQ(Salmonella)"
"holA","holA(Salmonella)"
"holB","holB(Salmonella)"
"holC","holC(Salmonella)"
"holD","holD(Salmonella)"
"holE","holE(Salmonella)"
"hopD","hopD(Salmonella)"
"hpaA","hpaA(Salmonella)"
"hpaB","hpaB(Salmonella)"
"hpaC","hpaC(Salmonella)"
"hpaD","hpaD(Salmonella)"
"hpaE","hpaE(Salmonella)"
"hpaF","hpaF(Salmonella)"
"hpaG","hpaG(Salmonella)"
"hpaH","hpaH(Salmonella)"
"hpaR","hpaR(Salmonella)"
"hpaX","hpaX(Salmonella)"
"hpcH","hpcH"
"hpf","hpf(Salmonella)"
"hpt","hpt(Salmonella)"
"hrpA","hrpA(Salmonella)"
"hrpB","hrpB(Salmonella)"
"hscA","hscA(Salmonella)"
"hscB","hscB(Salmonella)"
"hscC","hscC(Salmonella)"
"hsdM","hsdM(Salmonella)"
"hsdR","hsdR(Salmonella)"
"hsdS","hsdS(Salmonella)"
"hslJ","hslJ(Salmonella)"
"hslO","hslO(Salmonella)"
"hslU","hslU(Salmonella)"
"hslV","hslV(Salmonella)"
"hspQ","hspQ(Salmonella)"
"htgA","htgA(Salmonella)"
"htpG","htpG(Salmonella)"
"htpX","htpX(Salmonella)"
"htrA","degP(Salmonella)"
"htrB","lpxL(Salmonella)"
"hupA","hupA(Salmonella)"
"hupB","hupB(Salmonella)"
"hutC","hutC(Salmonella)"
"hutG","hutG(Salmonella)"
"hutH","hutH(Salmonella)"
"hutI","hutI(Salmonella)"
"hyaA","hyaA(Salmonella)"
"hybA","hybA(Salmonella)"
"hybB","hybB(Salmonella)"
"hybC","hybC(Salmonella)"
"hybD","hybD(Salmonella)"
"hybE","hybE(Salmonella)"
"hybF","hybF(Salmonella)"
"hybG","hybG(Salmonella)"
"hycA","hycA(Salmonella)"
"hycB","hycB(Salmonella)"
"hycC","hycC(Salmonella)"
"hycD","hycD(Salmonella)"
"hycE","hycE(Salmonella)"
"hycF","hycF(Salmonella)"
"hycG","hycG(Salmonella)"
"hycH","hycH(Salmonella)"
"hycI","hycI(Salmonella)"
"hydN","hydN(Salmonella)"
"hypA","hypA(Salmonella)"
"hypB","hypB(Salmonella)"
"hypC","hypC(Salmonella)"
"hypD","hypD(Salmonella)"
"hypE","hypE(Salmonella)"
"hypF","hypF(Salmonella)"
"hypO","hypO(Salmonella)"
"iaaA","iaaA(Salmonella)"
"iacP","iacP(Salmonella)"
"iadA","iadA(Salmonella)"
"iagB","iagB(Salmonella)"
"iap","iap(Salmonella)"
"ibpA","ibpA(Salmonella)"
"ibpB","ibpB(Salmonella)"
"icc","cpdA(Salmonella)"
"icdA","icd(Salmonella)"
"iciA","argP(Salmonella)"
"iclR","iclR(Salmonella)"
"idi","idi(Salmonella)"
"idnD","idnD(Salmonella)"
"idnK","idnK(Salmonella)"
"idnO","idnO(Salmonella)"
"idnR","idnR(Salmonella)"
"idnT","idnT(Salmonella)"
"igaA","igaA(Salmonella)"
"ihfA","ihfA(Salmonella)"
"ihfB","ihfB(Salmonella)"
"ileS","ileS(Salmonella)"
"ilvA","ilvA(Salmonella)"
"ilvB","ilvB(Salmonella)"
"ilvC","ilvC(Salmonella)"
"ilvD","ilvD(Salmonella)"
"ilvE","ilvE(Salmonella)"
"ilvG","ilvG(Salmonella)"
"ilvH","ilvH(Salmonella)"
"ilvI","ilvI(Salmonella)"
"ilvL","ilvL(Salmonella)"
"ilvM","ilvM(Salmonella)"
"ilvN","ilvN(Salmonella)"
"ilvY","ilvY(Salmonella)"
"infA","infA(Salmonella)"
"infB","infB(Salmonella)"
"infC","infC(Salmonella)"
"intl1","intl1"
"invA","invA(Salmonella)"
"invB","invB(Salmonella)"
"invC","invC(Salmonella)"
"invE","invE(Salmonella)"
"invF","invF(Salmonella)"
"invG","invG(Salmonella)"
"invH","invH(Salmonella)"
"invI","invI(Salmonella)"
"invJ","invJ(Salmonella)"
"iolE","iolE"
"iolG","iolG"
"iprA","iprA(Salmonella)"
"iraD","iraD(Salmonella)"
"iraM","iraM(Salmonella)"
"iraP","iraP(Salmonella)"
"iroB","iroB(Salmonella)"
"iroC","iroC(Salmonella)"
"iroD","iroD(Salmonella)"
"iroE","iroE(Salmonella)"
"iroN","iroN(Salmonella)"
"iscA","iscA(Salmonella)"
"iscR","iscR(Salmonella)"
"iscS","iscS(Salmonella)"
"ispA","ispA(Salmonella)"
"ispB","ispB(Salmonella)"
"ispD","ispD(Salmonella)"
"ispE","ispE(Salmonella)"
"ispF","ispF(Salmonella)"
"ispG","ispG(Salmonella)"
"ispH","ispH(Salmonella)"
"IsrF","IsrF"
"ivbL","ivbL(Salmonella)"
"katE","katE(Salmonella)"
"katG","katG(Salmonella)"
"kbl","kbl(Salmonella)"
"kdgK","kdgK(Salmonella)"
"kdgR","kdgR(Salmonella)"
"kdgT1","kdgT1"
"kdgT2","kdgT2"
"kdpA","kdpA(Salmonella)"
"kdpB","kdpB(Salmonella)"
"kdpC","kdpC(Salmonella)"
"kdpD","kdpD(Salmonella)"
"kdpE","kdpE(Salmonella)"
"kdsA","kdsA(Salmonella)"
"kdsB","kdsB(Salmonella)"
"kdsC","kdsC(Salmonella)"
"kdsD","kdsD(Salmonella)"
"kdtA","waaA(Salmonella)"
"kduD","kduD(Salmonella)"
"kduI","kduI(Salmonella)"
"kefB","kefB(Salmonella)"
"kefC","kefC(Salmonella)"
"kefF","kefF(Salmonella)"
"kefG","kefG(Salmonella)"
"kgtP","kgtP(Salmonella)"
"KpnF","KpnF"
"kup","kup(Salmonella)"
"lamB","lamB(Salmonella)"
"lasT","yjtD(Salmonella)"
"ldcC","ldcC(Salmonella)"
"ldhA","ldhA(Salmonella)"
"lepA","lepA(Salmonella)"
"lepB","lepB(Salmonella)"
"leuA","leuA(Salmonella)"
"leuB","leuB(Salmonella)"
"leuC1","leuC1"
"leuC2","leuC2"
"leuD","leuD(Salmonella)"
"leuD1","leuD1"
"leuD2","leuD2"
"leuE","leuE(Salmonella)"
"leuL","leuL(Salmonella)"
"leuO","leuO(Salmonella)"
"leuQ","leuQ(Salmonella)"
"leuS","leuS(Salmonella)"
"leuV","leuV(Salmonella)"
"lexA","lexA(Salmonella)"
"lgt","lgt(Salmonella)"
"ligA","ligA(Salmonella)"
"ligB","ligB(Salmonella)"
"ligT","thpR(Salmonella)"
"linB","linB"
"linG","linG"
"lipA","lipA(Salmonella)"
"lipB","lipB(Salmonella)"
"livF","livF(Salmonella)"
"livG","livG(Salmonella)"
"livH","livH(Salmonella)"
"livJ","livJ(Salmonella)"
"livK","livK(Salmonella)"
"livM","livM(Salmonella)"
"lldD","lldD(Salmonella)"
"lldP","lldP(Salmonella)"
"lldR","lldR(Salmonella)"
"lnt","lnt(Salmonella)"
"lnu(B)","lnu(B)"
"lnu(F)","lnu(F)"
"lolA","lolA(Salmonella)"
"lolB","lolB(Salmonella)"
"lolD","lolD(Salmonella)"
"lon","lon(Salmonella)"
"lonH","lonH(Salmonella)"
"lpdA","lpd(Salmonella)"
"lpfA","lpfA(Salmonella)"
"lpfB","lpfB(Salmonella)"
"lpfC","lpfC(Salmonella)"
"lpfD","lpfD(Salmonella)"
"lpfE","lpfE(Salmonella)"
"lplA","lplA(Salmonella)"
"lplT","lplT(Salmonella)"
"lpoB","lpoB(Salmonella)"
"lpp1","lpp1"
"lpp2","lpp2"
"lptD","lptD(Salmonella)"
"lptE","lptE(Salmonella)"
"lpxA","lpxA(Salmonella)"
"lpxB","lpxB(Salmonella)"
"lpxC","lpxC(Salmonella)"
"lpxD","lpxD(Salmonella)"
"lpxH","lpxH(Salmonella)"
"lpxK","lpxK(Salmonella)"
"lpxO","lpxO(Salmonella)"
"lrhA","lrhA(Salmonella)"
"lrp","lrp(Salmonella)"
"lspA","lspA(Salmonella)"
"lsrA","lsrA(Salmonella)"
"lsrB","lsrB(Salmonella)"
"lsrC","lsrC(Salmonella)"
"lsrD","lsrD(Salmonella)"
"lsrE","lsrE(Salmonella)"
"lsrF","lsrF(Salmonella)"
"lsrG","lsrG(Salmonella)"
"lsrK","lsrK(Salmonella)"
"lsrR","lsrR(Salmonella)"
"ltaA","ltaA(Salmonella)"
"luxS","luxS(Salmonella)"
"lysA","lysA(Salmonella)"
"lysC","lysC(Salmonella)"
"lysP","lysP(Salmonella)"
"lysR","lysR(Salmonella)"
"lysS","lysS(Salmonella)"
"lyxK","lyxK(Salmonella)"
"maa","maa(Salmonella)"
"MacAB-TolC","MacAB-TolC"
"macB","macB(Salmonella)"
"maeA","maeA(Salmonella)"
"maeB","maeB(Salmonella)"
"maf","maf"
"malE","malE(Salmonella)"
"malF","malF(Salmonella)"
"malG","malG(Salmonella)"
"malK","malK(Salmonella)"
"malM","malM(Salmonella)"
"malP","malP(Salmonella)"
"malQ","malQ(Salmonella)"
"malS","malS(Salmonella)"
"malT","malT(Salmonella)"
"malZ","malZ(Salmonella)"
"manA","manA(Salmonella)"
"manB","cpsG(Salmonella)"
"manC","cpsB(Salmonella)"
"manX","manX(Salmonella)"
"manY","manY(Salmonella)"
"manZ","manZ(Salmonella)"
"map","map(Salmonella)"
"marA","marA(Salmonella)"
"marB","marB(Salmonella)"
"marC","marC(Salmonella)"
"marR","marR(Salmonella)"
"marT","marT(Salmonella)"
"matP","matP(Salmonella)"
"mazG","mazG(Salmonella)"
"mcp1","mcp1"
"mcpF","mcpF"
"mcr-1","mcr-1"
"mcr-1.1","mcr-1.1"
"MCR-1.6","MCR-1.6"
"MCR-3.2","MCR-3.2"
"mcr-4","mcr-4"
"MCR-4.1","MCR-4.1"
"MCR-5.1","MCR-5.1"
"mcr-9","mcr-9"
"MCR-9.1","MCR-9.1"
"mdaA","nfsA(Salmonella)"
"mdaB","mdaB(Salmonella)"
"mdfA","mdfA(Salmonella)"
"mdh","mdh(Salmonella)"
"mdlA","mdlA(Salmonella)"
"mdlB","mdlB(Salmonella)"
"mdoB","opgB(Salmonella)"
"mdoC","opgC(Salmonella)"
"mdoD","opgD(Salmonella)"
"mdoG","opgG(Salmonella)"
"mdoH","opgH(Salmonella)"
"MdsABC","MdsABC"
"mdtA","mdtA(Salmonella)"
"MdtABC","MdtABC"
"mdtB","mdtB(Salmonella)"
"mdtC","mdtC(Salmonella)"
"mdtD","mdtD(Salmonella)"
"mdtG","mdtG(Salmonella)"
"mdtH","mdtH(Salmonella)"
"mdtI","mdtI(Salmonella)"
"mdtJ","mdtJ(Salmonella)"
"MdtK","MdtK"
"mdtK","mdtK(Salmonella)"
"mdtL","mdtL(Salmonella)"
"mdtM","mdtM(Salmonella)"
"mecA","mecA"
"mefB","mefB"
"melA","melA(Salmonella)"
"melB","melB(Salmonella)"
"melR","melR(Salmonella)"
"menA","menA(Salmonella)"
"menB","menB(Salmonella)"
"menC","menC(Salmonella)"
"menD","menD(Salmonella)"
"menE","menE(Salmonella)"
"menF","menF(Salmonella)"
"menH","menH(Salmonella)"
"menI","menI(Salmonella)"
"mepA","mepA(Salmonella)"
"metAS","metAS"
"metB","metB(Salmonella)"
"metC","metC(Salmonella)"
"metE","metE(Salmonella)"
"metF","metF(Salmonella)"
"metG","metG(Salmonella)"
"metH","metH(Salmonella)"
"metI","metI(Salmonella)"
"metJ","metJ(Salmonella)"
"metK","metK(Salmonella)"
"metL","metL(Salmonella)"
"metN1","metN1"
"metN2","metN2"
"metQ","metQ(Salmonella)"
"metR","metR(Salmonella)"
"mfd","mfd(Salmonella)"
"mglA","mglA(Salmonella)"
"mglB","mglB(Salmonella)"
"mglC","mglC(Salmonella)"
"mgrB","mgrB(Salmonella)"
"mgsA","mgsA(Salmonella)"
"mgtA","mgtA(Salmonella)"
"mgtB","mgtB(Salmonella)"
"mgtC","mgtC(Salmonella)"
"mgtL","mgtL(Salmonella)"
"miaA","miaA(Salmonella)"
"miaB","miaB(Salmonella)"
"miaE","miaE(Salmonella)"
"micF","micF(Salmonella)"
"mig-14","mig-14(Salmonella)"
"mig-3","mig-3(Salmonella)"
"minC","minC(Salmonella)"
"minD","minD(Salmonella)"
"minE","minE(Salmonella)"
"mioC","mioC(Salmonella)"
"mipA","mipA(Salmonella)"
"misL","misL(Salmonella)"
"mkaC","mkaC"
"mlc","mlc(Salmonella)"
"mlrA","mlrA(Salmonella)"
"mltA","mltA(Salmonella)"
"mltB","mltB(Salmonella)"
"mltC","mltC(Salmonella)"
"mltD","mltD(Salmonella)"
"mltF","mltF(Salmonella)"
"mnmA","mnmA(Salmonella)"
"mnmC","mnmC(Salmonella)"
"mnmE","mnmE(Salmonella)"
"mnmG","mnmG(Salmonella)"
"mntH","mntH(Salmonella)"
"mntP","mntP(Salmonella)"
"mntR","mntR(Salmonella)"
"moaA","moaA(Salmonella)"
"moaB","moaB(Salmonella)"
"moaC","moaC(Salmonella)"
"moaD","moaD(Salmonella)"
"moaE","moaE(Salmonella)"
"mobA","mobA(Salmonella)"
"mobB","mobB(Salmonella)"
"mod","mod(Salmonella)"
"modA","modA(Salmonella)"
"modB","modB(Salmonella)"
"modC","modC(Salmonella)"
"modE","modE(Salmonella)"
"modF","modF(Salmonella)"
"moeA","moeA(Salmonella)"
"moeB","moeB(Salmonella)"
"mog","mog(Salmonella)"
"motA","motA(Salmonella)"
"motB","motB(Salmonella)"
"mphA","mphA"
"mphB","mphB"
"mphE","mphE"
"mpl","mpl(Salmonella)"
"mppA","mppA(Salmonella)"
"mraY","mraY(Salmonella)"
"mraZ","mraZ(Salmonella)"
"mrcA","mrcA(Salmonella)"
"mrcB","mrcB(Salmonella)"
"mrdA","mrdA(Salmonella)"
"mrdB","mrdB(Salmonella)"
"mreB","mreB(Salmonella)"
"mreC","mreC(Salmonella)"
"mreD","mreD(Salmonella)"
"mrr","mrr(Salmonella)"
"mrx","mrx"
"msbA","msbA(Salmonella)"
"msbB","lpxM(Salmonella)"
"mscL","mscL(Salmonella)"
"msgA","msgA(Salmonella)"
"msrA","msrA(Salmonella)"
"msrB","msrB(Salmonella)"
"msrE","msrE"
"msrP","msrP(Salmonella)"
"msrQ","msrQ(Salmonella)"
"msyB","msyB(Salmonella)"
"mtfA","mtfA(Salmonella)"
"mtgA","mtgA(Salmonella)"
"mtlA","mtlA(Salmonella)"
"mtlD","mtlD(Salmonella)"
"mtlR","mtlR(Salmonella)"
"mtnN","mtnN(Salmonella)"
"mtr","mtr(Salmonella)"
"mug","mug(Salmonella)"
"mukB","mukB(Salmonella)"
"mukE","mukE(Salmonella)"
"mukF","mukF(Salmonella)"
"murA","murA(Salmonella)"
"murB","murB(Salmonella)"
"murC","murC(Salmonella)"
"murD","murD(Salmonella)"
"murE","murE(Salmonella)"
"murF","murF(Salmonella)"
"murG","murG(Salmonella)"
"murI","murI(Salmonella)"
"murJ","murJ(Salmonella)"
"murQ","murQ(Salmonella)"
"mutH","mutH(Salmonella)"
"mutL","mutL(Salmonella)"
"mutM","mutM(Salmonella)"
"mutS","mutS(Salmonella)"
"mutT","mutT(Salmonella)"
"mutY","mutY(Salmonella)"
"mviM","yceM(Salmonella)"
"nadA","nadA(Salmonella)"
"nadB","nadB(Salmonella)"
"nadC","nadC(Salmonella)"
"nadD","nadD(Salmonella)"
"nadE","nadE(Salmonella)"
"nadK","nadK(Salmonella)"
"nadR","nadR(Salmonella)"
"nagA","nagA(Salmonella)"
"nagB","nagB(Salmonella)"
"nagC","nagC(Salmonella)"
"nagD","umpH(Salmonella)"
"nagE","nagE(Salmonella)"
"nagK","nagK(Salmonella)"
"nagZ","nagZ(Salmonella)"
"nanA","nanA(Salmonella)"
"nanE1","nanE1"
"nanE2","nanE2"
"nanH","nanH(Salmonella)"
"nanK","nanK(Salmonella)"
"nanM","nanM(Salmonella)"
"nanR","nanR(Salmonella)"
"nanT","nanT(Salmonella)"
"napA","napA(Salmonella)"
"napB","napB(Salmonella)"
"napC","napC(Salmonella)"
"napD","napD(Salmonella)"
"napF","napF(Salmonella)"
"napG","napG(Salmonella)"
"napH","napH(Salmonella)"
"narG","narG(Salmonella)"
"narH","narH(Salmonella)"
"narI","narI(Salmonella)"
"narJ","narJ(Salmonella)"
"narK","narK(Salmonella)"
"narL","narL(Salmonella)"
"narP","narP(Salmonella)"
"narQ","narQ(Salmonella)"
"narU","narU(Salmonella)"
"narV","narV(Salmonella)"
"narW","narW(Salmonella)"
"narX","narX(Salmonella)"
"narY","narY(Salmonella)"
"narZ","narZ(Salmonella)"
"ndh","ndh(Salmonella)"
"ndk","ndk(Salmonella)"
"nei","nei(Salmonella)"
"nemA","nemA(Salmonella)"
"nepI","nepI(Salmonella)"
"nfi","nfi(Salmonella)"
"nfo","nfo(Salmonella)"
"nfsA","nfsA(Salmonella)"
"nfsB","nfsB(Salmonella)"
"nfuA","nfuA(Salmonella)"
"nhaA","nhaA(Salmonella)"
"nhaB","nhaB(Salmonella)"
"nhaP2","nhaP2"
"nhaR","nhaR(Salmonella)"
"nhoA","nhoA(Salmonella)"
"nifJ","ydbK(Salmonella)"
"nifU","iscU(Salmonella)"
"nikR","nikR(Salmonella)"
"nirB","nirB(Salmonella)"
"nirC","nirC(Salmonella)"
"nirD","nirD(Salmonella)"
"nixA","nixA"
"nlp","sfsB(Salmonella)"
"nlpB","bamC(Salmonella)"
"nlpC","nlpC(Salmonella)"
"nlpD","nlpD(Salmonella)"
"nlpI","nlpI(Salmonella)"
"norR","norR(Salmonella)"
"norV","norV(Salmonella)"
"norW","norW(Salmonella)"
"nrdA","nrdA(Salmonella)"
"nrdB","nrdB(Salmonella)"
"nrdD","nrdD(Salmonella)"
"nrdE","nrdE(Salmonella)"
